"BehaviorSpace results (NetLogo 6.0.4)"
"CapeTownABM.nlogo"
"scenario 1 share"
"04/07/2019 01:44:15:292 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","28","-28","0"
"[run number]","Irrigation-Efficiency","Scenario-1?","water-price-elasticity","share-other-crops-irrigation","water-price","Kc","[step]","reduction-this-month","energy-output-this-month","water-price-this-month","ag-allocation-this-month","mu-allocation-this-month","total-allocation-this-month","V-display","population"
"24","0.7","true","-0.3","0.61","5.2","0.2","30","0","180","0","603.9","23859.72288","24463.622880000003","467110.7297296461","3.9372480000000003"
"14","0.7","true","-0.3","0.59","5.2","0.2","105","0.3","180","0","384.0899999999999","17519.698494484015","17903.788494484015","341560.37577390636","4.130056222179165"
"22","0.7","true","-0.3","0.61","5.2","0.2","107","0.3","180","0","7836.585086230879","21075.676901780276","28912.261988011156","356639.1968670358","4.130056222179165"
"11","0.7","true","-0.3","0.59","5.2","0.2","105","0.3","180","0","384.0899999999999","17519.698494484015","17903.788494484015","341560.37577390636","4.130056222179165"
"20","0.7","true","-0.3","0.59","5.2","0.2","116","0","180","0","0","25424.031375638944","25424.031375638944","641783.4939713675","4.163096671956598"
"21","0.7","true","-0.3","0.61","5.2","0.2","74","0","180","0","30913.0660901272","32778.223985548924","63691.29007567612","794963.8108385794","4.0647599188428725"
"10","0.7","true","-0.3","0.57","5.2","0.2","111","1","108.68887408536534","0","0","13950","42248.68506228244","162172.21852134133","4.163096671956598"
"15","0.7","true","-0.3","0.59","5.2","0.2","103","1","148.24240022932673","0","0","13950","30081.94479751892","172060.60005733167","4.130056222179165"
"4","0.7","true","-0.3","0.57","5.2","0.2","105","0.3","180","0","371.06999999999994","17519.698494484015","17890.768494484015","376658.8395447477","4.130056222179165"
"3","0.7","true","-0.3","0.57","5.2","0.2","106","0.2","180","0","4103.996821913759","22636.01214251957","26740.008964433327","428264.3025557797","4.130056222179165"
"25","0.7","true","-0.3","0.61","5.2","0.2","5","0.2","180","0","2587.7020164955197","20853.7","23441.402016495522","423859.33521584","3.875"
"22","0.7","true","-0.3","0.61","5.2","0.2","108","0.3","180","0","19822.049713036475","24018.75496570515","43840.804678741624","310072.67289101356","4.163096671956598"
"19","0.7","true","-0.3","0.59","5.2","0.2","100","0.3","180","0","8832.805534407118","21249.139263111803","30081.94479751892","206382.26884244522","4.130056222179165"
"2","0.7","true","-0.3","0.57","5.2","0.2","105","0.3","180","0","371.06999999999994","17519.698494484015","17890.768494484015","376658.8395447477","4.130056222179165"
"13","0.7","true","-0.3","0.59","5.2","0.2","101","1","22.74951698962946","0","0","13950","30081.94479751892","140687.37924740737","4.130056222179165"
"9","0.7","true","-0.3","0.57","5.2","0.2","106","0.2","180","0","4103.996821913759","22636.01214251957","26740.008964433327","428264.3025557797","4.130056222179165"
"12","0.7","true","-0.3","0.59","5.2","0.2","101","1","22.74951698962946","0","0","13950","30081.94479751892","140687.37924740737","4.130056222179165"
"6","0.7","true","-0.3","0.57","5.2","0.2","105","0.3","180","0","371.06999999999994","17519.698494484015","17890.768494484015","376658.8395447477","4.130056222179165"
"16","0.7","true","-0.3","0.59","5.2","0.2","114","0.3","180","0","0","17659.85608243989","17659.85608243989","232752.04490020254","4.163096671956598"
"23","0.7","true","-0.3","0.61","5.2","0.2","43","0","180","0","472.75","23991.06947328","24463.81947328","609083.9569345594","3.9687459840000003"
"17","0.7","true","-0.3","0.59","5.2","0.2","108","0.3","180","0","19450.979713036475","24018.75496570515","43469.734678741625","332035.99112115765","4.163096671956598"
"24","0.7","true","-0.3","0.61","5.2","0.2","31","0","180","0","605.12","23800.66416","24405.78416","666457.483969646","3.9372480000000003"
"10","0.7","true","-0.3","0.57","5.2","0.2","112","1","108.68887408536534","0","0","13500","42248.68506228244","90883.84839677646","4.163096671956598"
"21","0.7","true","-0.3","0.61","5.2","0.2","75","0","180","0","26010.883458321998","34778.085865619614","60788.96932394161","663742.2306872271","4.0647599188428725"
"20","0.7","true","-0.3","0.59","5.2","0.2","117","0","180","0","0","25228.365832056985","25228.365832056985","809686.4312200897","4.163096671956598"
"14","0.7","true","-0.3","0.59","5.2","0.2","106","0.3","180","0","3656.5312191745393","19806.510624704617","23463.041843879157","393139.7987849383","4.130056222179165"
"11","0.7","true","-0.3","0.59","5.2","0.2","106","0.3","180","0","3656.5312191745393","19806.510624704617","23463.041843879157","393139.7987849383","4.130056222179165"
"4","0.7","true","-0.3","0.57","5.2","0.2","106","0.2","180","0","4103.996821913759","22636.01214251957","26740.008964433327","428264.3025557797","4.130056222179165"
"15","0.7","true","-0.3","0.59","5.2","0.2","104","0.3","180","0","384.0899999999999","17655.57734419371","18039.66734419371","243356.7104622938","4.130056222179165"
"13","0.7","true","-0.3","0.59","5.2","0.2","102","1","22.74951698962946","0","0","13500","30081.94479751892","126963.48965236952","4.130056222179165"
"2","0.7","true","-0.3","0.57","5.2","0.2","106","0.2","180","0","4103.996821913759","22636.01214251957","26740.008964433327","428264.3025557797","4.130056222179165"
"22","0.7","true","-0.3","0.61","5.2","0.2","109","0.3","180","0","25308.3187927052","24843.279389901","50151.5981826062","239377.06353353034","4.163096671956598"
"17","0.7","true","-0.3","0.59","5.2","0.2","109","0.3","180","0","24830.918792705197","24843.279389901","49674.1981826062","262082.52176367442","4.163096671956598"
"25","0.7","true","-0.3","0.61","5.2","0.2","6","0","180","0","420.9","23482.5","23903.4","615598.531182849","3.875"
"9","0.7","true","-0.3","0.57","5.2","0.2","107","0.2","180","0","8648.897241406718","24086.487887748888","32735.385129155606","406904.284626913","4.130056222179165"
"24","0.7","true","-0.3","0.61","5.2","0.2","32","0","180","0","605.12","24044.773536","24649.893536","805324.915649646","3.9372480000000003"
"16","0.7","true","-0.3","0.59","5.2","0.2","115","0","180","0","0","25165.919381977637","25165.919381977637","487038.33273532277","4.163096671956598"
"12","0.7","true","-0.3","0.59","5.2","0.2","102","1","22.74951698962946","0","0","13500","30081.94479751892","126963.48965236952","4.130056222179165"
"22","0.7","true","-0.3","0.61","5.2","0.2","110","1","0","0","0","12600","50151.5981826062","171881.86716831796","4.163096671956598"
"4","0.7","true","-0.3","0.57","5.2","0.2","107","0.2","180","0","8648.897241406718","24086.487887748888","32735.385129155606","406904.284626913","4.130056222179165"
"19","0.7","true","-0.3","0.59","5.2","0.2","101","1","0","0","0","13950","30081.94479751892","140687.37924740737","4.130056222179165"
"21","0.7","true","-0.3","0.61","5.2","0.2","76","0","180","0","13673.666175906998","29875.985403495113","43549.65157940211","512550.29203934385","4.0647599188428725"
"3","0.7","true","-0.3","0.57","5.2","0.2","107","0.2","180","0","8648.897241406718","24086.487887748888","32735.385129155606","406904.284626913","4.130056222179165"
"11","0.7","true","-0.3","0.59","5.2","0.2","107","0.3","180","0","7702.185086230878","21075.676901780276","28777.861988011155","378333.71509718","4.130056222179165"
"20","0.7","true","-0.3","0.59","5.2","0.2","118","0","180","0","2381.7966144769994","28521.375299574654","30903.171914051654","873433.6995559757","4.163096671956598"
"6","0.7","true","-0.3","0.57","5.2","0.2","106","0.2","180","0","4103.996821913759","22636.01214251957","26740.008964433327","428264.3025557797","4.130056222179165"
"10","0.7","true","-0.3","0.57","5.2","0.2","113","1","108.68887408536534","0","0","13950","42248.68506228244","80918.47827221158","4.163096671956598"
"23","0.7","true","-0.3","0.61","5.2","0.2","44","0","180","0","472.75","24237.131724288003","24709.881724288003","919294.3179879994","3.9687459840000003"
"22","0.7","true","-0.3","0.61","5.2","0.2","111","1","0","0","0","13950","50151.5981826062","100353.67080310558","4.163096671956598"
"13","0.7","true","-0.3","0.59","5.2","0.2","103","1","148.24240022932673","0","0","13950","30081.94479751892","172060.60005733167","4.130056222179165"
"2","0.7","true","-0.3","0.57","5.2","0.2","107","0.2","180","0","8648.897241406718","24086.487887748888","32735.385129155606","406904.284626913","4.130056222179165"
"15","0.7","true","-0.3","0.59","5.2","0.2","105","0.3","180","0","384.0899999999999","17519.698494484015","17903.788494484015","341560.37577390636","4.130056222179165"
"14","0.7","true","-0.3","0.59","5.2","0.2","107","0.3","180","0","7702.185086230878","21075.676901780276","28777.861988011155","378333.71509718","4.130056222179165"
"16","0.7","true","-0.3","0.59","5.2","0.2","116","0","180","0","0","25424.031375638944","25424.031375638944","641783.4939713675","4.163096671956598"
"22","0.7","true","-0.3","0.61","5.2","0.2","112","1","0","0","0","13500","50151.5981826062","13259.47443789318","4.163096671956598"
"12","0.7","true","-0.3","0.59","5.2","0.2","103","1","0","0","0","13950","30081.94479751892","172060.60005733167","4.130056222179165"
"22","0.7","true","-0.3","0.61","5.2","0.2","113","1","0","0","0","13950","50151.5981826062","-12511.721927319217","4.163096671956598"
"21","0.7","true","-0.3","0.61","5.2","0.2","77","0.3","180","0","3015.019745679339","19140.5479818392","22155.56772751854","400966.98888053966","4.0647599188428725"
"11","0.7","true","-0.3","0.59","5.2","0.2","108","0.3","180","0","19450.979713036475","24018.75496570515","43469.734678741625","332035.99112115765","4.163096671956598"
"4","0.7","true","-0.3","0.57","5.2","0.2","108","0.3","180","0","19079.909713036475","24018.75496570515","43098.664678741625","352691.51436860184","4.163096671956598"
"17","0.7","true","-0.3","0.59","5.2","0.2","110","0.3","180","0","19180.03696842184","23499.8480938606","42679.88506228244","195542.12539846206","4.163096671956598"
"19","0.7","true","-0.3","0.59","5.2","0.2","102","1","0","0","0","13500","30081.94479751892","126963.48965236952","4.130056222179165"
"10","0.7","true","-0.3","0.57","5.2","0.2","114","0.3","180","0","0","17659.85608243989","17659.85608243989","258554.1081476467","4.163096671956598"
"23","0.7","true","-0.3","0.61","5.2","0.2","45","0","180","0","475.8","24050.60066304","24526.40066304","921000","3.9687459840000003"
"3","0.7","true","-0.3","0.57","5.2","0.2","108","0.3","180","0","19079.909713036475","24018.75496570515","43098.664678741625","352691.51436860184","4.163096671956598"
"24","0.7","true","-0.3","0.61","5.2","0.2","33","0","180","0","603.9","23859.72288","24463.622880000003","904353.1285776459","3.9372480000000003"
"22","0.7","true","-0.3","0.61","5.2","0.2","114","1","0","0","0","13500","50151.5981826062","149318.0817074684","4.163096671956598"
"6","0.7","true","-0.3","0.57","5.2","0.2","107","0.2","180","0","8648.897241406718","24086.487887748888","32735.385129155606","406904.284626913","4.130056222179165"
"25","0.7","true","-0.3","0.61","5.2","0.2","7","0","180","0","434.93","23424.375","23859.305","893647.7311828489","3.875"
"13","0.7","true","-0.3","0.59","5.2","0.2","104","0.3","180","0","384.0899999999999","17655.57734419371","18039.66734419371","243356.7104622938","4.130056222179165"
"15","0.7","true","-0.3","0.59","5.2","0.2","106","0.3","180","0","3656.5312191745393","19806.510624704617","23463.041843879157","393139.7987849383","4.130056222179165"
"22","0.7","true","-0.3","0.61","5.2","0.2","115","0.3","180","0","0","17616.143567384344","17616.143567384344","338620.88534225593","4.163096671956598"
"12","0.7","true","-0.3","0.59","5.2","0.2","104","0.3","180","0","384.0899999999999","17655.57734419371","18039.66734419371","243356.7104622938","4.130056222179165"
"16","0.7","true","-0.3","0.59","5.2","0.2","117","0","180","0","0","25228.365832056985","25228.365832056985","809686.4312200897","4.163096671956598"
"17","0.7","true","-0.3","0.59","5.2","0.2","111","1","0","0","0","13950","42679.88506228244","138957.35527389718","4.163096671956598"
"21","0.7","true","-0.3","0.61","5.2","0.2","78","0.3","180","0","422.72999999999996","17242.711575731464","17665.441575731464","401591.85342550254","4.0647599188428725"
"14","0.7","true","-0.3","0.59","5.2","0.2","108","0.3","180","0","19450.979713036475","24018.75496570515","43469.734678741625","332035.99112115765","4.163096671956598"
"24","0.7","true","-0.3","0.61","5.2","0.2","34","0","180","0","5631.334962839599","26974.086048","32605.4210108396","921000","3.9372480000000003"
"9","0.7","true","-0.3","0.57","5.2","0.2","108","0.3","180","0","19079.909713036475","24018.75496570515","43098.664678741625","352691.51436860184","4.163096671956598"
"23","0.7","true","-0.3","0.61","5.2","0.2","46","0","180","0","4018.1074943234","27189.878736384002","31207.9862307074","921000","3.9687459840000003"
"19","0.7","true","-0.3","0.59","5.2","0.2","103","1","0","0","0","13950","30081.94479751892","172060.60005733167","4.130056222179165"
"22","0.7","true","-0.3","0.61","5.2","0.2","116","0","180","0","0","25424.031375638944","25424.031375638944","508465.59820748726","4.163096671956598"
"6","0.7","true","-0.3","0.57","5.2","0.2","108","0.3","180","0","19079.909713036475","24018.75496570515","43098.664678741625","352691.51436860184","4.163096671956598"
"11","0.7","true","-0.3","0.59","5.2","0.2","109","0.3","180","0","24830.918792705197","24843.279389901","49674.1981826062","262082.52176367442","4.163096671956598"
"22","0.7","true","-0.3","0.61","5.2","0.2","117","0","180","0","0","25228.365832056985","25228.365832056985","676368.5354562094","4.163096671956598"
"20","0.7","true","-0.3","0.59","5.2","0.2","119","0","180","0","12145.705120935996","30348.9747385636","42494.67985949959","809001.3557278725","4.163096671956598"
"15","0.7","true","-0.3","0.59","5.2","0.2","107","0.3","180","0","7702.185086230878","21075.676901780276","28777.861988011155","378333.71509718","4.130056222179165"
"10","0.7","true","-0.3","0.57","5.2","0.2","115","0","180","0","0","25165.919381977637","25165.919381977637","512840.395982767","4.163096671956598"
"16","0.7","true","-0.3","0.59","5.2","0.2","118","0","180","0","2381.7966144769994","28521.375299574654","30903.171914051654","873433.6995559757","4.163096671956598"
"23","0.7","true","-0.3","0.61","5.2","0.2","47","0","180","0","10652.904804498798","28932.158223360002","39585.0630278588","921000","3.9687459840000003"
"12","0.7","true","-0.3","0.59","5.2","0.2","105","0.3","180","0","384.0899999999999","17519.698494484015","17903.788494484015","341560.37577390636","4.130056222179165"
"22","0.7","true","-0.3","0.61","5.2","0.2","118","0","180","0","2381.7966144769994","28521.375299574654","30903.171914051654","740115.8037920955","4.163096671956598"
"21","0.7","true","-0.3","0.61","5.2","0.2","79","0","180","0","605.12","24571.473709405163","25176.593709405162","539363.9702740397","4.0647599188428725"
"2","0.7","true","-0.3","0.57","5.2","0.2","108","0.3","180","0","19079.909713036475","24018.75496570515","43098.664678741625","352691.51436860184","4.163096671956598"
"17","0.7","true","-0.3","0.59","5.2","0.2","112","1","0","0","0","13500","42679.88506228244","66806.5851493323","4.163096671956598"
"13","0.7","true","-0.3","0.59","5.2","0.2","105","0.3","180","0","384.0899999999999","17519.698494484015","17903.788494484015","341560.37577390636","4.130056222179165"
"24","0.7","true","-0.3","0.61","5.2","0.2","35","0","180","0","10601.346764517999","28702.537920000002","39303.884684518","918177.0407959665","3.9372480000000003"
"14","0.7","true","-0.3","0.59","5.2","0.2","109","0.3","180","0","24830.918792705197","24843.279389901","49674.1981826062","262082.52176367442","4.163096671956598"
"3","0.7","true","-0.3","0.57","5.2","0.2","109","0.3","180","0","24353.5187927052","24843.279389901","49196.7981826062","283480.18501111865","4.163096671956598"
"4","0.7","true","-0.3","0.57","5.2","0.2","109","0.3","180","0","24353.5187927052","24843.279389901","49196.7981826062","283480.18501111865","4.163096671956598"
"19","0.7","true","-0.3","0.59","5.2","0.2","104","0.3","180","0","384.0899999999999","17655.57734419371","18039.66734419371","243356.7104622938","4.130056222179165"
"15","0.7","true","-0.3","0.59","5.2","0.2","108","0.3","180","0","19450.979713036475","24018.75496570515","43469.734678741625","332035.99112115765","4.163096671956598"
"22","0.7","true","-0.3","0.61","5.2","0.2","119","0","180","0","12362.305120935998","30348.9747385636","42711.2798594996","675683.4599639922","4.163096671956598"
"25","0.7","true","-0.3","0.61","5.2","0.2","8","0","180","0","434.93","23664.625","24099.555","921000","3.875"
"21","0.7","true","-0.3","0.61","5.2","0.2","80","0","180","0","605.12","24823.48882437342","25428.60882437342","721675.7828552293","4.0647599188428725"
"6","0.7","true","-0.3","0.57","5.2","0.2","109","0.3","180","0","24353.5187927052","24843.279389901","49196.7981826062","283480.18501111865","4.163096671956598"
"23","0.7","true","-0.3","0.61","5.2","0.2","48","0","180","0","27203.128178929597","32972.341635072","60175.4698140016","921000","4.000495951872001"
"12","0.7","true","-0.3","0.59","5.2","0.2","106","0.3","180","0","3656.5312191745393","19806.510624704617","23463.041843879157","393139.7987849383","4.130056222179165"
"9","0.7","true","-0.3","0.57","5.2","0.2","109","0.3","180","0","24353.5187927052","24843.279389901","49196.7981826062","283480.18501111865","4.163096671956598"
"10","0.7","true","-0.3","0.57","5.2","0.2","116","0","180","0","0","25424.031375638944","25424.031375638944","667585.5572188117","4.163096671956598"
"11","0.7","true","-0.3","0.59","5.2","0.2","110","0.3","180","0","19180.03696842184","23499.8480938606","42679.88506228244","195542.12539846206","4.163096671956598"
"24","0.7","true","-0.3","0.61","5.2","0.2","36","0","180","0","26068.4240245544","32710.656384","58779.0804085544","851500.2714269306","3.9687459840000003"
"17","0.7","true","-0.3","0.59","5.2","0.2","113","1","0","0","0","13950","42679.88506228244","55978.81502476742","4.163096671956598"
"2","0.7","true","-0.3","0.57","5.2","0.2","109","0.3","180","0","24353.5187927052","24843.279389901","49196.7981826062","283480.18501111865","4.163096671956598"
"14","0.7","true","-0.3","0.59","5.2","0.2","110","0.3","180","0","19180.03696842184","23499.8480938606","42679.88506228244","195542.12539846206","4.163096671956598"
"13","0.7","true","-0.3","0.59","5.2","0.2","106","0.3","180","0","3656.5312191745393","19806.510624704617","23463.041843879157","393139.7987849383","4.130056222179165"
"16","0.7","true","-0.3","0.59","5.2","0.2","119","0","180","0","12145.705120935996","30348.9747385636","42494.67985949959","809001.3557278725","4.163096671956598"
"15","0.7","true","-0.3","0.59","5.2","0.2","109","0.3","180","0","24830.918792705197","24843.279389901","49674.1981826062","262082.52176367442","4.163096671956598"
"23","0.7","true","-0.3","0.61","5.2","0.2","49","0","180","0","35314.11280688799","34104.22798970881","69418.3407965968","921000","4.000495951872001"
"19","0.7","true","-0.3","0.59","5.2","0.2","105","0.3","180","0","384.0899999999999","17519.698494484015","17903.788494484015","341560.37577390636","4.130056222179165"
"21","0.7","true","-0.3","0.61","5.2","0.2","81","0","180","0","603.9","24632.445108187807","25236.34510818781","823766.5652064824","4.0647599188428725"
"25","0.7","true","-0.3","0.61","5.2","0.2","9","0","180","0","420.9","23482.5","23903.4","921000","3.875"
"4","0.7","true","-0.3","0.57","5.2","0.2","110","0.3","180","0","18748.836968421838","23499.8480938606","42248.68506228244","217894.58864590622","4.163096671956598"
"3","0.7","true","-0.3","0.57","5.2","0.2","110","0.3","180","0","18748.836968421838","23499.8480938606","42248.68506228244","217894.58864590622","4.163096671956598"
"24","0.7","true","-0.3","0.61","5.2","0.2","37","0","180","0","33829.935744894","33833.559513600005","67663.495258494","729838.1106098217","3.9687459840000003"
"6","0.7","true","-0.3","0.57","5.2","0.2","110","0.3","180","0","18748.836968421838","23499.8480938606","42248.68506228244","217894.58864590622","4.163096671956598"
"11","0.7","true","-0.3","0.59","5.2","0.2","111","1","0","0","0","13950","42679.88506228244","138957.35527389718","4.163096671956598"
"12","0.7","true","-0.3","0.59","5.2","0.2","107","0.3","180","0","7702.185086230878","21075.676901780276","28777.861988011155","378333.71509718","4.130056222179165"
"2","0.7","true","-0.3","0.57","5.2","0.2","110","0.3","180","0","18748.836968421838","23499.8480938606","42248.68506228244","217894.58864590622","4.163096671956598"
"9","0.7","true","-0.3","0.57","5.2","0.2","110","0.3","180","0","18748.836968421838","23499.8480938606","42248.68506228244","217894.58864590622","4.163096671956598"
"23","0.7","true","-0.3","0.61","5.2","0.2","50","0","180","0","28141.614575891595","32259.999355895812","60401.613931787404","840793.0334750139","4.000495951872001"
"14","0.7","true","-0.3","0.59","5.2","0.2","111","1","15.82942109558866","0","0","13950","42679.88506228244","138957.35527389718","4.163096671956598"
"13","0.7","true","-0.3","0.59","5.2","0.2","107","0.3","180","0","7702.185086230878","21075.676901780276","28777.861988011155","378333.71509718","4.130056222179165"
"4","0.7","true","-0.3","0.57","5.2","0.2","111","1","108.68887408536534","0","0","13950","42248.68506228244","162172.21852134133","4.163096671956598"
"17","0.7","true","-0.3","0.59","5.2","0.2","114","0.3","180","0","0","17659.85608243989","17659.85608243989","232752.04490020254","4.163096671956598"
"24","0.7","true","-0.3","0.61","5.2","0.2","38","0","180","0","27328.545509078394","33146.966458368006","60475.5119674464","572294.1200928336","3.9687459840000003"
"15","0.7","true","-0.3","0.59","5.2","0.2","110","0.3","180","0","19180.03696842184","23499.8480938606","42679.88506228244","195542.12539846206","4.163096671956598"
"19","0.7","true","-0.3","0.59","5.2","0.2","106","0.3","180","0","3656.5312191745393","19806.510624704617","23463.041843879157","393139.7987849383","4.130056222179165"
"21","0.7","true","-0.3","0.61","5.2","0.2","82","0","180","0","5803.015897708599","27847.67020399252","33650.68610170112","848331.8749901069","4.0647599188428725"
"6","0.7","true","-0.3","0.57","5.2","0.2","111","1","108.68887408536534","0","0","13950","42248.68506228244","162172.21852134133","4.163096671956598"
"25","0.7","true","-0.3","0.61","5.2","0.2","10","0","180","0","4312.1994515348","26547.625","30859.824451534798","921000","3.875"
"3","0.7","true","-0.3","0.57","5.2","0.2","111","1","108.68887408536534","0","0","13950","42248.68506228244","162172.21852134133","4.163096671956598"
"11","0.7","true","-0.3","0.59","5.2","0.2","112","1","0","0","0","13500","42679.88506228244","66806.5851493323","4.163096671956598"
"10","0.7","true","-0.3","0.57","5.2","0.2","117","0","180","0","0","25228.365832056985","25228.365832056985","835488.4944675339","4.163096671956598"
"23","0.7","true","-0.3","0.61","5.2","0.2","51","0","180","0","23491.407421036798","34228.24336421684","57719.65078525364","714534.805611439","4.000495951872001"
"2","0.7","true","-0.3","0.57","5.2","0.2","111","1","108.68887408536534","0","0","13950","42248.68506228244","162172.21852134133","4.163096671956598"
"12","0.7","true","-0.3","0.59","5.2","0.2","108","0.3","180","0","19450.979713036475","24018.75496570515","43469.734678741625","332035.99112115765","4.163096671956598"
"14","0.7","true","-0.3","0.59","5.2","0.2","112","1","15.82942109558866","0","0","13500","42679.88506228244","66806.5851493323","4.163096671956598"
"13","0.7","true","-0.3","0.59","5.2","0.2","108","0.3","180","0","19450.979713036475","24018.75496570515","43469.734678741625","332035.99112115765","4.163096671956598"
"15","0.7","true","-0.3","0.59","5.2","0.2","111","1","15.82942109558866","0","0","13950","42679.88506228244","138957.35527389718","4.163096671956598"
"24","0.7","true","-0.3","0.61","5.2","0.2","39","0.2","180","0","17722.814324054398","27165.272511283205","44888.0868353376","427255.0961579408","3.9687459840000003"
"21","0.7","true","-0.3","0.61","5.2","0.2","83","0","180","0","12298.343951528397","29632.09980836454","41930.443759892936","802207.5027867047","4.0647599188428725"
"23","0.7","true","-0.3","0.61","5.2","0.2","52","0","180","0","12335.7627146612","29403.645246259206","41739.407960920405","626885.5040409318","4.000495951872001"
"4","0.7","true","-0.3","0.57","5.2","0.2","112","1","108.68887408536534","0","0","13500","42248.68506228244","90883.84839677646","4.163096671956598"
"10","0.7","true","-0.3","0.57","5.2","0.2","118","0","180","0","2381.7966144769994","28521.375299574654","30903.171914051654","899235.76280342","4.163096671956598"
"19","0.7","true","-0.3","0.59","5.2","0.2","107","0.3","180","0","7702.185086230878","21075.676901780276","28777.861988011155","378333.71509718","4.130056222179165"
"9","0.7","true","-0.3","0.57","5.2","0.2","111","1","108.68887408536534","0","0","13950","42248.68506228244","162172.21852134133","4.163096671956598"
"2","0.7","true","-0.3","0.57","5.2","0.2","112","1","108.68887408536534","0","0","13500","42248.68506228244","90883.84839677646","4.163096671956598"
"6","0.7","true","-0.3","0.57","5.2","0.2","112","1","108.68887408536534","0","0","13500","42248.68506228244","90883.84839677646","4.163096671956598"
"25","0.7","true","-0.3","0.61","5.2","0.2","11","0","180","0","7850.733181347199","28248.75","36099.4831813472","921000","3.875"
"17","0.7","true","-0.3","0.59","5.2","0.2","115","0","180","0","0","25165.919381977637","25165.919381977637","487038.33273532277","4.163096671956598"
"11","0.7","true","-0.3","0.59","5.2","0.2","113","1","0","0","0","13950","42679.88506228244","55978.81502476742","4.163096671956598"
"3","0.7","true","-0.3","0.57","5.2","0.2","112","1","108.68887408536534","0","0","13500","42248.68506228244","90883.84839677646","4.163096671956598"
"14","0.7","true","-0.3","0.59","5.2","0.2","113","1","15.82942109558866","0","0","13950","42679.88506228244","55978.81502476742","4.163096671956598"
"13","0.7","true","-0.3","0.59","5.2","0.2","109","0.3","180","0","24830.918792705197","24843.279389901","49674.1981826062","262082.52176367442","4.163096671956598"
"15","0.7","true","-0.3","0.59","5.2","0.2","112","1","15.82942109558866","0","0","13500","42679.88506228244","66806.5851493323","4.163096671956598"
"23","0.7","true","-0.3","0.61","5.2","0.2","53","0","180","0","4104.441911182399","26911.336268242947","31015.778179425346","604293.6881190911","4.000495951872001"
"12","0.7","true","-0.3","0.59","5.2","0.2","109","0.3","180","0","24830.918792705197","24843.279389901","49674.1981826062","262082.52176367442","4.163096671956598"
"21","0.7","true","-0.3","0.61","5.2","0.2","84","0","180","0","30310.043274870397","33770.025405746586","64080.06868061698","689354.6152669188","4.097277998193616"
"10","0.7","true","-0.3","0.57","5.2","0.2","119","0","180","0","11929.105120935998","30348.9747385636","42278.0798594996","834803.4189753167","4.163096671956598"
"24","0.7","true","-0.3","0.61","5.2","0.2","40","0.3","180","0","8123.978689318238","20419.19808768","28543.17677699824","355349.92248726566","3.9687459840000003"
"19","0.7","true","-0.3","0.59","5.2","0.2","108","0.3","180","0","19450.979713036475","24018.75496570515","43469.734678741625","332035.99112115765","4.163096671956598"
"3","0.7","true","-0.3","0.57","5.2","0.2","113","1","108.68887408536534","0","0","13950","42248.68506228244","80918.47827221158","4.163096671956598"
"2","0.7","true","-0.3","0.57","5.2","0.2","113","1","108.68887408536534","0","0","13950","42248.68506228244","80918.47827221158","4.163096671956598"
"4","0.7","true","-0.3","0.57","5.2","0.2","113","1","108.68887408536534","0","0","13950","42248.68506228244","80918.47827221158","4.163096671956598"
"9","0.7","true","-0.3","0.57","5.2","0.2","112","1","108.68887408536534","0","0","13500","42248.68506228244","90883.84839677646","4.163096671956598"
"17","0.7","true","-0.3","0.59","5.2","0.2","116","0","180","0","0","25424.031375638944","25424.031375638944","641783.4939713675","4.163096671956598"
"23","0.7","true","-0.3","0.61","5.2","0.2","54","0","180","0","530.6999999999999","24243.005468344323","24773.705468344324","725312.1317602403","4.000495951872001"
"12","0.7","true","-0.3","0.59","5.2","0.2","110","0.3","180","0","19180.03696842184","23499.8480938606","42679.88506228244","195542.12539846206","4.163096671956598"
"25","0.7","true","-0.3","0.61","5.2","0.2","12","0","180","0","22685.620839019997","32193.5","54879.12083902","921000","3.906"
"6","0.7","true","-0.3","0.57","5.2","0.2","113","1","108.68887408536534","0","0","13950","42248.68506228244","80918.47827221158","4.163096671956598"
"14","0.7","true","-0.3","0.59","5.2","0.2","114","0.3","180","0","0","17659.85608243989","17659.85608243989","232752.04490020254","4.163096671956598"
"13","0.7","true","-0.3","0.59","5.2","0.2","110","0.3","180","0","19180.03696842184","23499.8480938606","42679.88506228244","195542.12539846206","4.163096671956598"
"21","0.7","true","-0.3","0.61","5.2","0.2","85","0","180","0","39412.33839723699","34929.29493460058","74341.63333183757","552093.4779056847","4.097277998193616"
"3","0.7","true","-0.3","0.57","5.2","0.2","114","0.3","180","0","0","17659.85608243989","17659.85608243989","258554.1081476467","4.163096671956598"
"24","0.7","true","-0.3","0.61","5.2","0.2","41","0.3","180","0","2835.7575048653193","18688.427964057602","21524.185468922922","355512.56893326924","3.9687459840000003"
"11","0.7","true","-0.3","0.59","5.2","0.2","114","0.3","180","0","0","17659.85608243989","17659.85608243989","232752.04490020254","4.163096671956598"
"19","0.7","true","-0.3","0.59","5.2","0.2","109","0.3","180","0","24830.918792705197","24843.279389901","49674.1981826062","262082.52176367442","4.163096671956598"
"2","0.7","true","-0.3","0.57","5.2","0.2","114","0.3","180","0","0","17659.85608243989","17659.85608243989","258554.1081476467","4.163096671956598"
