"BehaviorSpace results (NetLogo 6.0.2)"
"CapeTownABM.nlogo"
"scenario 1 efficiency"
"04/01/2019 11:55:57:447 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","28","-28","0"
"[run number]","Irrigation-Efficiency","Scenario-1?","water-price-elasticity","share-other-crops-irrigation","water-price","[step]","reduction-this-month","energy-output-this-month","water-price-this-month","ag-allocation-this-month","mu-allocation-this-month","total-allocation-this-month","V-display","population"
"3","1.2","true","-0.3","0.57","5.2","45","0","180","0","444.59999999999997","24050.60066304","24495.20066304","921000","3.9687459840000003"
"1","1","true","-0.3","0.57","5.2","39","0","180","0","18409.063142847597","33956.590639104004","52365.6537819516","615421.6018437829","3.9687459840000003"
"5","1.4","true","-0.3","0.57","5.2","59","0","180","0","4756.3127948067595","29163.615489146887","33919.928283953646","921000","4.000495951872001"
"4","1.3","true","-0.3","0.57","5.2","48","0","180","0","18194.382551077368","32972.341635072","51166.72418614937","921000","4.000495951872001"
"6","1.5","true","-0.3","0.57","5.2","51","0","180","0","21374.85977900064","34228.24336421684","55603.10314321748","838430.3076283354","4.000495951872001"
"7","1.6","true","-0.3","0.57","5.2","52","0","180","0","14173.052835087488","29403.645246259206","43576.698081346694","752650.7405489117","4.000495951872001"
"8","1.7","true","-0.3","0.57","5.2","48","0","180","0","19432.24179756271","32972.341635072","52404.58343263471","921000","4.000495951872001"
"3","1.2","true","-0.3","0.57","5.2","46","0","180","0","2300.919936720792","27189.878736384002","29490.798673104793","921000","3.9687459840000003"
"6","1.5","true","-0.3","0.57","5.2","52","0","180","0","13828.024532894518","29403.645246259206","43231.66977915372","755014.1013419004","4.000495951872001"
"4","1.3","true","-0.3","0.57","5.2","49","0","180","0","23071.08215364483","34104.22798970881","57175.310143353636","921000","4.000495951872001"
"7","1.6","true","-0.3","0.57","5.2","53","0","180","0","6528.1843575076155","26911.336268242947","33439.52062575056","726384.3443862183","4.000495951872001"
"5","1.4","true","-0.3","0.57","5.2","60","0","180","0","16241.84003138581","33236.12036815258","49477.96039953839","921000","4.032499919486977"
"1","1","true","-0.3","0.57","5.2","40","0","180","0","11429.136087580478","29170.282982400004","40599.41906998048","528561.2942798797","3.9687459840000003"
"8","1.7","true","-0.3","0.57","5.2","49","0","180","0","24412.175123997087","34104.22798970881","58516.40311370589","921000","4.000495951872001"
"6","1.5","true","-0.3","0.57","5.2","53","0","180","0","6183.122210163389","26911.336268242947","33094.45847840633","729437.7617835929","4.000495951872001"
"3","1.2","true","-0.3","0.57","5.2","47","0","180","0","6705.460576525512","28932.158223360002","35637.61879988552","921000","3.9687459840000003"
"4","1.3","true","-0.3","0.57","5.2","50","0","180","0","22120.267142542103","32259.999355895812","54380.266498437915","921000","4.000495951872001"
"7","1.6","true","-0.3","0.57","5.2","54","0","180","0","495.9","24243.005468344323","24738.905468344325","842555.3031347173","4.000495951872001"
"8","1.7","true","-0.3","0.57","5.2","50","0","180","0","23480.460109478136","32259.999355895812","55740.45946537395","921000","4.000495951872001"
"6","1.5","true","-0.3","0.57","5.2","54","0","180","0","495.9","24243.005468344323","24738.905468344325","846298.8448267803","4.000495951872001"
"3","1.2","true","-0.3","0.57","5.2","48","0","180","0","17884.91773945603","32972.341635072","50857.25937452803","921000","4.000495951872001"
"4","1.3","true","-0.3","0.57","5.2","51","0","180","0","20685.330475133887","34228.24336421684","54913.57383935073","850219.6257988366","4.000495951872001"
"7","1.6","true","-0.3","0.57","5.2","55","0","180","0","494.75999999999993","24182.998029066242","24677.75802906624","921000","4.000495951872001"
"8","1.7","true","-0.3","0.57","5.2","51","0","180","0","22064.38908286739","34228.24336421684","56292.63244708423","818150.7698045832","4.000495951872001"
"5","1.4","true","-0.3","0.57","5.2","61","0","180","0","21534.43707656479","34377.061813626475","55911.498890191266","921000","4.032499919486977"
"3","1.2","true","-0.3","0.57","5.2","49","0","180","0","22735.808911056767","34104.22798970881","56840.036900765575","921000","4.000495951872001"
"8","1.7","true","-0.3","0.57","5.2","52","0","180","0","14518.081137280455","29403.645246259206","43921.72638353966","733355.5049104148","4.000495951872001"
"7","1.6","true","-0.3","0.57","5.2","56","0","180","0","494.75999999999993","24431.02877808231","24925.788778082308","921000","4.000495951872001"
"1","1","true","-0.3","0.57","5.2","41","0","180","0","4379.35543106604","26697.754234368003","31077.109665434044","504611.45613991865","3.9687459840000003"
"6","1.5","true","-0.3","0.57","5.2","55","0","180","0","494.75999999999993","24182.998029066242","24677.75802906624","921000","4.000495951872001"
"8","1.7","true","-0.3","0.57","5.2","53","0","180","0","6873.246504851841","26911.336268242947","33784.582773094786","706399.0521433356","4.000495951872001"
"3","1.2","true","-0.3","0.57","5.2","50","0","180","0","21780.218900808097","32259.999355895812","54040.21825670391","921000","4.000495951872001"
"6","1.5","true","-0.3","0.57","5.2","56","0","180","0","494.75999999999993","24431.02877808231","24925.788778082308","921000","4.000495951872001"
"7","1.6","true","-0.3","0.57","5.2","57","0","180","0","495.9","24243.005468344323","24738.905468344325","921000","4.000495951872001"
"3","1.2","true","-0.3","0.57","5.2","51","0","180","0","20340.56582320051","34228.24336421684","54568.809187417355","869240.5637903251","4.000495951872001"
"8","1.7","true","-0.3","0.57","5.2","54","0","180","0","495.9","24243.005468344323","24738.905468344325","821879.886597146","4.000495951872001"
"6","1.5","true","-0.3","0.57","5.2","57","0","180","0","495.9","24243.005468344323","24738.905468344325","921000","4.000495951872001"
"7","1.6","true","-0.3","0.57","5.2","58","0","180","0","3402.2591877509753","27407.397766275077","30809.656954026053","921000","4.000495951872001"
"3","1.2","true","-0.3","0.57","5.2","52","0","180","0","12792.939626315616","29403.645246259206","42196.58487257482","787892.9454154903","4.000495951872001"
"5","1.4","true","-0.3","0.57","5.2","62","0","180","0","21216.015785799907","32518.07935074298","53734.09513654289","921000","4.032499919486977"
"6","1.5","true","-0.3","0.57","5.2","58","0","180","0","3345.3348635165394","27407.397766275077","30752.732629791615","921000","4.000495951872001"
"1","1","true","-0.3","0.57","5.2","42","0","180","0","444.59999999999997","24050.60066304","24495.20066304","537787.2368090505","3.9687459840000003"
"8","1.7","true","-0.3","0.57","5.2","55","0","180","0","494.75999999999993","24182.998029066242","24677.75802906624","921000","4.000495951872001"
"7","1.6","true","-0.3","0.57","5.2","59","0","180","0","4756.671765493439","29163.615489146887","33920.28725464032","921000","4.000495951872001"
"6","1.5","true","-0.3","0.57","5.2","59","0","180","0","4756.492280150099","29163.615489146887","33920.107769296985","921000","4.000495951872001"
"3","1.2","true","-0.3","0.57","5.2","53","0","180","0","5147.935768130711","26911.336268242947","32059.27203637366","764386.7756703408","4.000495951872001"
"8","1.7","true","-0.3","0.57","5.2","56","0","180","0","494.75999999999993","24431.02877808231","24925.788778082308","921000","4.000495951872001"
"7","1.6","true","-0.3","0.57","5.2","60","0","180","0","16676.461464440927","33236.12036815258","49912.58183259351","921000","4.032499919486977"
"1","1","true","-0.3","0.57","5.2","43","0","180","0","441.74999999999994","23991.06947328","24432.81947328","729328.8354829705","3.9687459840000003"
"3","1.2","true","-0.3","0.57","5.2","54","0","180","0","495.9","24243.005468344323","24738.905468344325","883318.2315975935","4.000495951872001"
"6","1.5","true","-0.3","0.57","5.2","60","0","180","0","16459.150747913365","33236.12036815258","49695.271116065946","921000","4.032499919486977"
"5","1.4","true","-0.3","0.57","5.2","63","0","180","0","19855.94719002089","34502.06931113057","54358.01650115146","921000","4.032499919486977"
"8","1.7","true","-0.3","0.57","5.2","57","0","180","0","495.9","24243.005468344323","24738.905468344325","921000","4.000495951872001"
"6","1.5","true","-0.3","0.57","5.2","61","0","180","0","21828.13829631942","34377.061813626475","56205.200109945894","921000","4.032499919486977"
"7","1.6","true","-0.3","0.57","5.2","61","0","180","0","22121.839516074047","34377.061813626475","56498.90132970052","921000","4.032499919486977"
"8","1.7","true","-0.3","0.57","5.2","58","0","180","0","3459.1835119854113","27407.397766275077","30866.581278260488","921000","4.000495951872001"
"6","1.5","true","-0.3","0.57","5.2","62","0","180","0","21554.965484785618","32518.07935074298","54073.0448355286","921000","4.032499919486977"
"7","1.6","true","-0.3","0.57","5.2","62","0","180","0","21893.915183771325","32518.07935074298","54411.994534514306","921000","4.032499919486977"
"3","1.2","true","-0.3","0.57","5.2","55","0","180","0","494.75999999999993","24182.998029066242","24677.75802906624","921000","4.000495951872001"
"2","1.1","true","-0.3","0.57","5.2","5","0","180","0","3777.069499226436","26067.125","29844.194499226436","468341.5407746946","3.875"
"8","1.7","true","-0.3","0.57","5.2","59","0","180","0","4756.851250836779","29163.615489146887","33920.46673998367","921000","4.000495951872001"
"6","1.5","true","-0.3","0.57","5.2","63","0","180","0","20197.62127502238","34502.06931113057","54699.69058615295","921000","4.032499919486977"
"7","1.6","true","-0.3","0.57","5.2","63","0","180","0","20539.29536002387","34502.06931113057","55041.36467115444","921000","4.032499919486977"
"3","1.2","true","-0.3","0.57","5.2","56","0","180","0","494.75999999999993","24431.02877808231","24925.788778082308","921000","4.000495951872001"
"8","1.7","true","-0.3","0.57","5.2","60","0","180","0","16893.772180968484","33236.12036815258","50129.89254912107","921000","4.032499919486977"
"6","1.5","true","-0.3","0.57","5.2","64","0","180","0","13211.728140372059","29638.87440822928","42850.60254860134","921000","4.032499919486977"
"3","1.2","true","-0.3","0.57","5.2","57","0","180","0","495.9","24243.005468344323","24738.905468344325","921000","4.000495951872001"
"7","1.6","true","-0.3","0.57","5.2","64","0","180","0","13555.570016396863","29638.87440822928","43194.44442462614","921000","4.032499919486977"
"8","1.7","true","-0.3","0.57","5.2","61","0","180","0","22415.540735828676","34377.061813626475","56792.60254945515","921000","4.032499919486977"
"7","1.6","true","-0.3","0.57","5.2","65","0","180","0","5861.7679111104","27126.626958388893","32988.394869499294","921000","4.032499919486977"
"6","1.5","true","-0.3","0.57","5.2","65","0","180","0","5553.939291666","27126.626958388893","32680.566250054893","921000","4.032499919486977"
"8","1.7","true","-0.3","0.57","5.2","62","0","180","0","22232.864882757032","32518.07935074298","54750.94423350001","921000","4.032499919486977"
"3","1.2","true","-0.3","0.57","5.2","58","0","180","0","3174.5618908132315","27407.397766275077","30581.959657088308","921000","4.000495951872001"
"1","1","true","-0.3","0.57","5.2","44","0","180","0","441.74999999999994","24237.131724288003","24678.881724288003","921000","3.9687459840000003"
"5","1.4","true","-0.3","0.57","5.2","64","0","180","0","12867.886264347255","29638.87440822928","42506.760672576536","921000","4.032499919486977"
"6","1.5","true","-0.3","0.57","5.2","66","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"7","1.6","true","-0.3","0.57","5.2","66","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"8","1.7","true","-0.3","0.57","5.2","63","0","180","0","20880.969445025363","34502.06931113057","55383.03875615593","921000","4.032499919486977"
"3","1.2","true","-0.3","0.57","5.2","59","0","180","0","4755.953824120079","29163.615489146887","33919.56931326697","921000","4.000495951872001"
"7","1.6","true","-0.3","0.57","5.2","67","0","180","0","459.41999999999996","24376.462013298777","24835.882013298775","921000","4.032499919486977"
"6","1.5","true","-0.3","0.57","5.2","67","0","180","0","459.41999999999996","24376.462013298777","24835.882013298775","921000","4.032499919486977"
"1","1","true","-0.3","0.57","5.2","45","0","180","0","444.59999999999997","24050.60066304","24495.20066304","921000","3.9687459840000003"
"8","1.7","true","-0.3","0.57","5.2","64","0","180","0","13899.411892421667","29638.87440822928","43538.28630065094","921000","4.032499919486977"
"6","1.5","true","-0.3","0.57","5.2","68","0","180","0","459.41999999999996","24626.477008306967","25085.897008306965","921000","4.032499919486977"
"7","1.6","true","-0.3","0.57","5.2","68","0","180","0","459.41999999999996","24626.477008306967","25085.897008306965","921000","4.032499919486977"
"3","1.2","true","-0.3","0.57","5.2","60","0","180","0","15807.218598330694","33236.12036815258","49043.33896648327","921000","4.032499919486977"
"5","1.4","true","-0.3","0.57","5.2","65","0","180","0","5246.110672221599","27126.626958388893","32372.737630610492","921000","4.032499919486977"
"8","1.7","true","-0.3","0.57","5.2","65","0","180","0","6169.5965305548","27126.626958388893","33296.223488943695","901965.5462952172","4.032499919486977"
"1","1","true","-0.3","0.57","5.2","46","0","180","0","2300.28328060066","27189.878736384002","29490.16201698466","921000","3.9687459840000003"
"6","1.5","true","-0.3","0.57","5.2","69","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"3","1.2","true","-0.3","0.57","5.2","61","0","180","0","20947.034637055534","34377.061813626475","55324.09645068201","921000","4.032499919486977"
"7","1.6","true","-0.3","0.57","5.2","69","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"8","1.7","true","-0.3","0.57","5.2","66","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"6","1.5","true","-0.3","0.57","5.2","70","0","180","0","4793.614262206019","27626.656948405278","32420.271210611296","921000","4.032499919486977"
"5","1.4","true","-0.3","0.57","5.2","66","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"3","1.2","true","-0.3","0.57","5.2","62","0","180","0","20538.116387828493","32518.07935074298","53056.19573857148","921000","4.032499919486977"
"7","1.6","true","-0.3","0.57","5.2","70","0","180","0","4957.692546353087","27626.656948405278","32584.349494758364","921000","4.032499919486977"
"1","1","true","-0.3","0.57","5.2","47","0","180","0","6440.03381377126","28932.158223360002","35372.19203713126","921000","3.9687459840000003"
"8","1.7","true","-0.3","0.57","5.2","67","0","180","0","459.41999999999996","24376.462013298777","24835.882013298775","921000","4.032499919486977"
"6","1.5","true","-0.3","0.57","5.2","71","0","180","0","9509.356389736498","29396.92441306006","38906.28080279656","921000","4.032499919486977"
"5","1.4","true","-0.3","0.57","5.2","67","0","180","0","459.41999999999996","24376.462013298777","24835.882013298775","921000","4.032499919486977"
"3","1.2","true","-0.3","0.57","5.2","63","0","180","0","19172.5990200179","34502.06931113057","53674.668331148474","921000","4.032499919486977"
"7","1.6","true","-0.3","0.57","5.2","71","0","180","0","9752.2934823856","29396.92441306006","39149.21789544566","921000","4.032499919486977"
"4","1.3","true","-0.3","0.57","5.2","52","0","180","0","13137.967928508584","29403.645246259206","42541.61317476779","768182.4781201351","4.000495951872001"
"5","1.4","true","-0.3","0.57","5.2","68","0","180","0","459.41999999999996","24626.477008306967","25085.897008306965","921000","4.032499919486977"
"1","1","true","-0.3","0.57","5.2","48","0","180","0","17265.988116213357","32972.341635072","50238.32975128536","921000","4.000495951872001"
"6","1.5","true","-0.3","0.57","5.2","72","0","180","0","21009.23167587114","33502.009331097805","54511.24100696894","921000","4.0647599188428725"
"3","1.2","true","-0.3","0.57","5.2","64","0","180","0","12180.202512297647","29638.87440822928","41819.076920526924","921000","4.032499919486977"
"7","1.6","true","-0.3","0.57","5.2","72","0","180","0","21327.265120929213","33502.009331097805","54829.27445202702","921000","4.0647599188428725"
"4","1.3","true","-0.3","0.57","5.2","53","0","180","0","5492.997915474937","26911.336268242947","32404.334183717885","743986.2517705995","4.000495951872001"
"5","1.4","true","-0.3","0.57","5.2","69","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"6","1.5","true","-0.3","0.57","5.2","73","0","180","0","26508.50801715024","34652.07830813549","61160.58632528573","921000","4.0647599188428725"
"7","1.6","true","-0.3","0.57","5.2","73","0","180","0","26846.827884960258","34652.07830813549","61498.90619309575","921000","4.0647599188428725"
"3","1.2","true","-0.3","0.57","5.2","65","0","180","0","4630.453433332799","27126.626958388893","31757.08039172169","921000","4.032499919486977"
"4","1.3","true","-0.3","0.57","5.2","54","0","180","0","495.9","24243.005468344323","24738.905468344325","862227.5834031638","4.000495951872001"
"1","1","true","-0.3","0.57","5.2","49","0","180","0","22065.26242588064","34104.22798970881","56169.49041558945","921000","4.000495951872001"
"5","1.4","true","-0.3","0.57","5.2","70","0","180","0","4629.5359780589515","27626.656948405278","32256.19292646423","921000","4.032499919486977"
"6","1.5","true","-0.3","0.57","5.2","74","0","180","0","25427.487266021035","32778.223985548924","58205.711251569955","921000","4.0647599188428725"
"7","1.6","true","-0.3","0.57","5.2","74","0","180","0","25771.373083755774","32778.223985548924","58549.5970693047","921000","4.0647599188428725"
"4","1.3","true","-0.3","0.57","5.2","55","0","180","0","494.75999999999993","24182.998029066242","24677.75802906624","921000","4.000495951872001"
"3","1.2","true","-0.3","0.57","5.2","66","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"8","1.7","true","-0.3","0.57","5.2","68","0","180","0","459.41999999999996","24626.477008306967","25085.897008306965","921000","4.032499919486977"
"1","1","true","-0.3","0.57","5.2","50","0","180","0","21100.12241734008","32259.999355895812","53360.12177323589","921000","4.000495951872001"
"5","1.4","true","-0.3","0.57","5.2","71","0","180","0","9266.4192970874","29396.92441306006","38663.343710147456","921000","4.032499919486977"
"7","1.6","true","-0.3","0.57","5.2","75","0","180","0","24088.71724962464","34778.085865619614","58866.803115244256","885652.4896046945","4.0647599188428725"
"4","1.3","true","-0.3","0.57","5.2","56","0","180","0","494.75999999999993","24431.02877808231","24925.788778082308","921000","4.000495951872001"
"3","1.2","true","-0.3","0.57","5.2","67","0","180","0","459.41999999999996","24376.462013298777","24835.882013298775","921000","4.032499919486977"
"8","1.7","true","-0.3","0.57","5.2","69","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"7","1.6","true","-0.3","0.57","5.2","76","0","180","0","15438.46080748768","29875.985403495113","45314.446210982795","738304.883374206","4.0647599188428725"
"4","1.3","true","-0.3","0.57","5.2","57","0","180","0","495.9","24243.005468344323","24738.905468344325","921000","4.000495951872001"
"3","1.2","true","-0.3","0.57","5.2","68","0","180","0","459.41999999999996","24626.477008306967","25085.897008306965","921000","4.032499919486977"
"5","1.4","true","-0.3","0.57","5.2","72","0","180","0","20691.19823081306","33502.009331097805","54193.207561910865","921000","4.0647599188428725"
"1","1","true","-0.3","0.57","5.2","51","0","180","0","19651.03651933376","34228.24336421684","53879.2798835506","907282.4397733018","4.000495951872001"
"8","1.7","true","-0.3","0.57","5.2","70","0","180","0","5121.770830500154","27626.656948405278","32748.427778905432","921000","4.032499919486977"
"7","1.6","true","-0.3","0.57","5.2","77","0","180","0","6686.5795190602885","27343.639974056005","34030.219493116296","623191.9909522405","4.0647599188428725"
"4","1.3","true","-0.3","0.57","5.2","58","0","180","0","3231.4862150476674","27407.397766275077","30638.883981322746","921000","4.000495951872001"
"3","1.2","true","-0.3","0.57","5.2","69","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"5","1.4","true","-0.3","0.57","5.2","73","0","180","0","26170.188149340225","34652.07830813549","60822.266457475715","921000","4.0647599188428725"
"8","1.7","true","-0.3","0.57","5.2","71","0","180","0","9995.230575034699","29396.92441306006","39392.15498809476","921000","4.032499919486977"
"1","1","true","-0.3","0.57","5.2","52","0","180","0","12102.88302192968","29403.645246259206","41506.528268188886","827313.8800062006","4.000495951872001"
"7","1.6","true","-0.3","0.57","5.2","78","0","180","0","564.3","24632.445108187807","25196.745108187806","600067.551966008","4.0647599188428725"
"4","1.3","true","-0.3","0.57","5.2","59","0","180","0","4756.133309463419","29163.615489146887","33919.74879861031","921000","4.000495951872001"
"3","1.2","true","-0.3","0.57","5.2","70","0","180","0","4301.379409764815","27626.656948405278","31928.036358170095","921000","4.032499919486977"
"8","1.7","true","-0.3","0.57","5.2","72","0","180","0","21645.298565987287","33502.009331097805","55147.30789708509","921000","4.0647599188428725"
"5","1.4","true","-0.3","0.57","5.2","74","0","180","0","25083.6014482863","32778.223985548924","57861.82543383523","921000","4.0647599188428725"
"1","1","true","-0.3","0.57","5.2","53","0","180","0","4457.81147344226","26911.336268242947","31369.147741685207","805187.8234698228","4.000495951872001"
"7","1.6","true","-0.3","0.57","5.2","79","0","180","0","565.4399999999999","24571.473709405163","25136.913709405162","722777.0617496325","4.0647599188428725"
"4","1.3","true","-0.3","0.57","5.2","60","0","180","0","16024.529314858251","33236.12036815258","49260.64968301083","921000","4.032499919486977"
"8","1.7","true","-0.3","0.57","5.2","73","0","180","0","27185.14775277027","34652.07830813549","61837.226060905756","921000","4.0647599188428725"
"3","1.2","true","-0.3","0.57","5.2","71","0","180","0","8780.545111789199","29396.92441306006","38177.46952484926","921000","4.032499919486977"
"5","1.4","true","-0.3","0.57","5.2","75","0","180","0","23396.81509342156","34778.085865619614","58174.90095904117","910456.00107355","4.0647599188428725"
"7","1.6","true","-0.3","0.57","5.2","80","0","180","0","565.4399999999999","24823.48882437342","25388.92882437342","905168.2343308222","4.0647599188428725"
"1","1","true","-0.3","0.57","5.2","54","0","180","0","495.9","24243.005468344323","24738.905468344325","921000","4.000495951872001"
"3","1.2","true","-0.3","0.57","5.2","72","0","180","0","20055.13134069691","33502.009331097805","53557.14067179471","921000","4.0647599188428725"
"4","1.3","true","-0.3","0.57","5.2","61","0","180","0","21240.735856810163","34377.061813626475","55617.79767043664","921000","4.032499919486977"
"8","1.7","true","-0.3","0.57","5.2","74","0","180","0","26115.25890149051","32778.223985548924","58893.482887039434","921000","4.0647599188428725"
"7","1.6","true","-0.3","0.57","5.2","81","0","180","0","564.3","24632.445108187807","25196.745108187806","921000","4.0647599188428725"
"5","1.4","true","-0.3","0.57","5.2","76","0","180","0","14746.26570655172","29875.985403495113","44622.25111004683","764492.1991554676","4.0647599188428725"
"1","1","true","-0.3","0.57","5.2","55","0","180","0","494.75999999999993","24182.998029066242","24677.75802906624","921000","4.000495951872001"
"3","1.2","true","-0.3","0.57","5.2","73","0","180","0","25493.548413720193","34652.07830813549","60145.62672185568","921000","4.0647599188428725"
"4","1.3","true","-0.3","0.57","5.2","62","0","180","0","20877.0660868142","32518.07935074298","53395.14543755718","921000","4.032499919486977"
"8","1.7","true","-0.3","0.57","5.2","75","0","180","0","24434.66832772618","34778.085865619614","59212.7541933458","858361.7440016926","4.0647599188428725"
"7","1.6","true","-0.3","0.57","5.2","82","0","180","0","6022.131353574784","27847.67020399252","33869.801557567305","921000","4.0647599188428725"
"5","1.4","true","-0.3","0.57","5.2","77","0","180","0","5994.325829177751","27343.639974056005","33337.965803233754","650763.6969353738","4.0647599188428725"
"3","1.2","true","-0.3","0.57","5.2","74","0","180","0","24395.829812816828","32778.223985548924","57174.053798365756","921000","4.0647599188428725"
"4","1.3","true","-0.3","0.57","5.2","63","0","180","0","19514.273105019394","34502.06931113057","54016.34241614997","921000","4.032499919486977"
"8","1.7","true","-0.3","0.57","5.2","76","0","180","0","15784.558357955659","29875.985403495113","45660.54376145077","710322.2356150011","4.0647599188428725"
"1","1","true","-0.3","0.57","5.2","56","0","180","0","494.75999999999993","24431.02877808231","24925.788778082308","921000","4.000495951872001"
"7","1.6","true","-0.3","0.57","5.2","83","0","180","0","10049.721700584289","29632.09980836454","39681.82150894883","921000","4.0647599188428725"
"5","1.4","true","-0.3","0.57","5.2","78","0","180","0","564.3","24632.445108187807","25196.745108187806","629023.7653289062","4.0647599188428725"
"3","1.2","true","-0.3","0.57","5.2","75","0","180","0","22704.91293721848","34778.085865619614","57482.99880283809","921000","4.0647599188428725"
"4","1.3","true","-0.3","0.57","5.2","64","0","180","0","12524.04438832245","29638.87440822928","42162.918796551734","921000","4.032499919486977"
"8","1.7","true","-0.3","0.57","5.2","77","0","180","0","7032.706364001556","27343.639974056005","34376.34633805756","594517.1480920995","4.0647599188428725"
"7","1.6","true","-0.3","0.57","5.2","84","0","180","0","22091.47506762326","33770.025405746586","55861.500473369844","877064.6403326676","4.097277998193616"
"5","1.4","true","-0.3","0.57","5.2","79","0","180","0","565.4399999999999","24571.473709405163","25136.913709405162","751733.2751125307","4.0647599188428725"
"3","1.2","true","-0.3","0.57","5.2","76","0","180","0","14054.070605615758","29875.985403495113","43930.05600911087","808296.736723617","4.0647599188428725"
"4","1.3","true","-0.3","0.57","5.2","65","0","180","0","4938.2820527772","27126.626958388893","32064.90901116609","921000","4.032499919486977"
"8","1.7","true","-0.3","0.57","5.2","78","0","180","0","564.3","24632.445108187807","25196.745108187806","570700.4554159844","4.0647599188428725"
"7","1.6","true","-0.3","0.57","5.2","85","0","180","0","27960.836399782973","34929.29493460058","62890.13133438355","756240.6393859279","4.097277998193616"
"2","1.1","true","-0.3","0.57","5.2","6","0","180","0","393.29999999999995","23482.5","23875.8","647275.1517762417","3.875"
"1","1","true","-0.3","0.57","5.2","57","0","180","0","495.9","24243.005468344323","24738.905468344325","921000","4.000495951872001"
"3","1.2","true","-0.3","0.57","5.2","77","0","180","0","5302.0721392952155","27343.639974056005","32645.71211335122","695952.6247053952","4.0647599188428725"
"4","1.3","true","-0.3","0.57","5.2","66","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"7","1.6","true","-0.3","0.57","5.2","86","0","180","0","27545.67786446291","34220.46584091308","61766.14370537599","617072.3767171609","4.097277998193616"
"8","1.7","true","-0.3","0.57","5.2","79","0","180","0","565.4399999999999","24571.473709405163","25136.913709405162","693409.9651996088","4.0647599188428725"
"5","1.4","true","-0.3","0.57","5.2","80","0","180","0","565.4399999999999","24823.48882437342","25388.92882437342","921000","4.0647599188428725"
"3","1.2","true","-0.3","0.57","5.2","78","0","180","0","564.3","24632.445108187807","25196.745108187806","675597.2004786928","4.0647599188428725"
"4","1.3","true","-0.3","0.57","5.2","67","0","180","0","459.41999999999996","24376.462013298777","24835.882013298775","921000","4.032499919486977"
"7","1.6","true","-0.3","0.57","5.2","87","0","180","0","24987.5436917616","35056.31055254458","60043.854244306174","486104.089306409","4.097277998193616"
"8","1.7","true","-0.3","0.57","5.2","80","0","180","0","565.4399999999999","24823.48882437342","25388.92882437342","875801.1377807986","4.0647599188428725"
"1","1","true","-0.3","0.57","5.2","58","0","180","0","3060.7132423443595","27407.397766275077","30468.111008619435","921000","4.000495951872001"
"5","1.4","true","-0.3","0.57","5.2","81","0","180","0","564.3","24632.445108187807","25196.745108187806","921000","4.0647599188428725"
"3","1.2","true","-0.3","0.57","5.2","79","0","180","0","565.4399999999999","24571.473709405163","25136.913709405162","798306.7102623172","4.0647599188428725"
"8","1.7","true","-0.3","0.57","5.2","81","0","180","0","564.3","24632.445108187807","25196.745108187806","921000","4.0647599188428725"
"4","1.3","true","-0.3","0.57","5.2","68","0","180","0","459.41999999999996","24626.477008306967","25085.897008306965","921000","4.032499919486977"
"7","1.6","true","-0.3","0.57","5.2","88","0.3","180","0","11151.755878535596","21080.495300706152","32232.25117924175","394242.3808177967","4.097277998193616"
"3","1.2","true","-0.3","0.57","5.2","80","0","180","0","565.4399999999999","24823.48882437342","25388.92882437342","921000","4.0647599188428725"
"8","1.7","true","-0.3","0.57","5.2","82","0","180","0","6219.605813173208","27847.67020399252","34067.27601716573","921000","4.0647599188428725"
"1","1","true","-0.3","0.57","5.2","59","0","180","0","4755.594853433399","29163.615489146887","33919.210342580285","921000","4.000495951872001"
"4","1.3","true","-0.3","0.57","5.2","69","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"5","1.4","true","-0.3","0.57","5.2","82","0","180","0","5627.182434377935","27847.67020399252","33474.85263837045","921000","4.0647599188428725"
"7","1.6","true","-0.3","0.57","5.2","89","0.3","180","0","4716.400270938898","19293.672365693918","24010.072636632816","369861.8784593132","4.097277998193616"
"3","1.2","true","-0.3","0.57","5.2","81","0","180","0","564.3","24632.445108187807","25196.745108187806","921000","4.0647599188428725"
"8","1.7","true","-0.3","0.57","5.2","83","0","180","0","10294.148056870807","29632.09980836454","39926.247865235346","921000","4.0647599188428725"
"4","1.3","true","-0.3","0.57","5.2","70","0","180","0","4465.457693911883","27626.656948405278","32092.11464231716","921000","4.032499919486977"
"7","1.6","true","-0.3","0.57","5.2","90","0.2","180","0","478.8","19863.60373524265","20342.40373524265","411464.7331860475","4.097277998193616"
