"BehaviorSpace results (NetLogo 6.0.2)"
"CapeTownABM.nlogo"
"scenario 1 share"
"04/01/2019 11:58:48:415 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","28","-28","0"
"[run number]","Irrigation-Efficiency","Scenario-1?","water-price-elasticity","share-other-crops-irrigation","water-price","[step]","reduction-this-month","energy-output-this-month","water-price-this-month","ag-allocation-this-month","mu-allocation-this-month","total-allocation-this-month","V-display","population"
"6","1.5","true","-0.3","0.67","5.2","29","0.3","180","0","4577.761897953314","18540.107107199998","23117.869005153312","385811.3814864226","3.9372480000000003"
"4","1.5","true","-0.3","0.63","5.2","13","0","180","0","21268.3287606927","33298.65","54566.9787606927","921000","3.906"
"5","1.5","true","-0.3","0.65","5.2","14","0","180","0","21425.469351180123","31497.984","52923.45335118013","792323.4581281359","3.906"
"3","1.5","true","-0.3","0.61","5.2","34","0","180","0","7376.396703897859","26974.086048","34350.482751897856","921000","3.9372480000000003"
"7","1.5","true","-0.3","0.69","5.2","87","0.3","180","0","20116.221360218547","24539.417386781202","44655.63874699975","323257.79338268156","4.097277998193616"
"6","1.5","true","-0.3","0.67","5.2","30","0","180","0","663.3000000000001","23859.72288","24523.02288","506070.643476116","3.9372480000000003"
"2","1.5","true","-0.3","0.59","5.2","15","0","180","0","18799.77105487546","33419.736000000004","52219.50705487546","690197.3144261969","3.906"
"3","1.5","true","-0.3","0.61","5.2","35","0","180","0","9612.99085079055","28702.537920000002","38315.52877079055","921000","3.9372480000000003"
"7","1.5","true","-0.3","0.69","5.2","88","0.3","180","0","12441.79113612712","21080.495300706152","33522.286436833274","262172.5158886821","4.097277998193616"
"6","1.5","true","-0.3","0.67","5.2","31","0","180","0","664.64","23800.66416","24465.30416","705298.5977161161","3.9372480000000003"
"5","1.5","true","-0.3","0.65","5.2","15","0","180","0","20187.33105487546","33419.736000000004","53607.067054875464","681265.5514257757","3.906"
"7","1.5","true","-0.3","0.69","5.2","89","0.3","180","0","4651.265504005217","19293.672365693918","23944.937869699133","235211.94301501557","4.097277998193616"
"2","1.5","true","-0.3","0.59","5.2","16","0","180","0","12468.70336709316","28709.100000000002","41177.80336709316","633415.3003164459","3.906"
"4","1.5","true","-0.3","0.63","5.2","14","0","180","0","20919.78935118012","31497.984","52417.77335118012","798414.5541281363","3.906"
"3","1.5","true","-0.3","0.61","5.2","36","0","180","0","18883.57676343311","32710.656384","51594.233147433115","915541.7270891167","3.9687459840000003"
"6","1.5","true","-0.3","0.67","5.2","32","0","180","0","664.64","24044.773536","24709.413536","844046.989396116","3.9372480000000003"
"7","1.5","true","-0.3","0.69","5.2","90","0.3","180","0","507.15","17380.65326833732","17887.80326833732","276945.0672756173","4.097277998193616"
"3","1.5","true","-0.3","0.61","5.2","37","0","180","0","23621.917356709477","33833.559513600005","57455.47687030948","808249.2607942504","3.9687459840000003"
"7","1.5","true","-0.3","0.69","5.2","91","0","180","0","705.8699999999999","24768.045499080406","25473.915499080405","454303.4607389426","4.097277998193616"
"5","1.5","true","-0.3","0.65","5.2","16","0","180","0","13210.303367093158","28709.100000000002","41919.40336709316","621708.4173160249","3.906"
"6","1.5","true","-0.3","0.67","5.2","33","0","180","0","663.3000000000001","23859.72288","24523.02288","921000","3.9372480000000003"
"4","1.5","true","-0.3","0.63","5.2","15","0","180","0","19724.81105487546","33419.736000000004","53144.54705487547","688368.007425776","3.906"
"3","1.5","true","-0.3","0.61","5.2","38","0","180","0","23282.401126178876","33146.966458368006","56429.36758454688","671121.3070536315","3.9687459840000003"
"7","1.5","true","-0.3","0.69","5.2","92","0","180","0","705.8699999999999","25022.07673496841","25727.94673496841","653687.6297407817","4.097277998193616"
"6","1.5","true","-0.3","0.67","5.2","34","0","180","0","7675.85670389786","26974.086048","34649.94275189786","921000","3.9372480000000003"
"3","1.5","true","-0.3","0.61","5.2","39","0","180","0","21188.224714271397","33956.590639104004","55144.8153533754","534174.5718845377","3.9687459840000003"
"7","1.5","true","-0.3","0.69","5.2","93","0","180","0","724.5","24829.504669053313","25554.004669053313","759843.7362708448","4.097277998193616"
"6","1.5","true","-0.3","0.67","5.2","35","0","180","0","10109.79085079055","28702.537920000002","38812.328770790555","921000","3.9372480000000003"
"7","1.5","true","-0.3","0.69","5.2","94","0","180","0","6037.644689602259","28070.451565624462","34108.09625522672","802300.7269327381","4.097277998193616"
"3","1.5","true","-0.3","0.61","5.2","40","0.2","180","0","10974.883305096577","23336.226385920003","34311.10969101658","441755.9411777869","3.9687459840000003"
"2","1.5","true","-0.3","0.59","5.2","17","0","180","0","3164.7240653155395","26275.662","29440.38606531554","644708.6935822595","3.906"
"4","1.5","true","-0.3","0.63","5.2","16","0","180","0","12963.10336709316","28709.100000000002","41672.20336709316","629735.9133160252","3.906"
"5","1.5","true","-0.3","0.65","5.2","17","0","180","0","3250.2840653155395","26275.662","29525.94606531554","631518.6105818385","3.906"
"6","1.5","true","-0.3","0.67","5.2","36","0","180","0","20259.97676343311","32710.656384","52970.63314743311","886878.5735187393","3.9687459840000003"
"7","1.5","true","-0.3","0.69","5.2","95","0","180","0","10825.11962327427","29869.15660683146","40694.27623010573","765658.5344222846","4.097277998193616"
"3","1.5","true","-0.3","0.61","5.2","41","0.2","180","0","4939.274517279248","21358.203387494403","26297.477904773652","430382.7217957537","3.9687459840000003"
"2","1.5","true","-0.3","0.59","5.2","18","0","180","0","407.09999999999997","23670.36","24077.46","749602.9214516283","3.906"
"6","1.5","true","-0.3","0.67","5.2","37","0","180","0","25437.277356709477","33833.559513600005","59270.83687030948","776833.307223873","3.9687459840000003"
"5","1.5","true","-0.3","0.65","5.2","18","0","180","0","448.5","23670.36","24118.86","736241.7184512075","3.906"
"7","1.5","true","-0.3","0.69","5.2","96","0","180","0","23057.186703079016","34040.18560899256","57097.37231207157","661050.981962073","4.130056222179165"
"3","1.5","true","-0.3","0.61","5.2","42","0","180","0","475.8","24050.60066304","24526.40066304","473117.76598620636","3.9687459840000003"
"4","1.5","true","-0.3","0.63","5.2","17","0","180","0","3221.7640653155395","26275.662","29497.42606531554","640040.5065818389","3.906"
"7","1.5","true","-0.3","0.69","5.2","97","0","180","0","29239.707324176095","35208.72929407738","64448.43661825347","533418.2373379298","4.130056222179165"
"6","1.5","true","-0.3","0.67","5.2","38","0","180","0","25062.421126178877","33146.966458368006","58209.38758454689","636074.6334832541","3.9687459840000003"
"2","1.5","true","-0.3","0.59","5.2","19","0","180","0","402.38","23611.77","24014.15","873033.0014516284","3.906"
"3","1.5","true","-0.3","0.61","5.2","43","0","180","0","472.75","23991.06947328","24463.81947328","664596.9646601264","3.9687459840000003"
"5","1.5","true","-0.3","0.65","5.2","19","0","180","0","443.3","23611.77","24055.07","859588.9984512075","3.906"
"4","1.5","true","-0.3","0.63","5.2","18","0","180","0","434.7","23670.36","24105.06","744820.654451208","3.906"
"7","1.5","true","-0.3","0.69","5.2","98","0.3","180","0","19607.54998908711","23313.341362956944","42920.891352044055","401390.36410142283","4.130056222179165"
"6","1.5","true","-0.3","0.67","5.2","39","0","180","0","22761.7847142714","33956.590639104004","56718.375353375406","495567.8583141603","3.9687459840000003"
"3","1.5","true","-0.3","0.61","5.2","44","0","180","0","472.75","24237.131724288003","24709.881724288003","921000","3.9687459840000003"
"7","1.5","true","-0.3","0.69","5.2","99","0.3","180","0","18261.414912035692","24735.732725875452","42997.14763791114","312527.5813973347","4.130056222179165"
"6","1.5","true","-0.3","0.67","5.2","40","0.3","180","0","10190.182891959503","20419.19808768","30609.380979639503","400002.10760740953","3.9687459840000003"
"2","1.5","true","-0.3","0.59","5.2","20","0","180","0","402.38","23853.942","24256.322","921000","3.906"
"4","1.5","true","-0.3","0.63","5.2","19","0","180","0","429.66","23611.77","24041.43","868195.5344512078","3.906"
"3","1.5","true","-0.3","0.61","5.2","45","0","180","0","475.8","24050.60066304","24526.40066304","921000","3.9687459840000003"
"7","1.5","true","-0.3","0.69","5.2","100","0.3","180","0","11444.28807589855","21249.139263111803","32693.427339010355","225492.2861215124","4.130056222179165"
"5","1.5","true","-0.3","0.65","5.2","20","0","180","0","443.3","23853.942","24297.242","921000","3.906"
"6","1.5","true","-0.3","0.67","5.2","41","0.3","180","0","4389.569202619342","18688.427964057602","23077.997166676945","396032.3456481306","3.9687459840000003"
"3","1.5","true","-0.3","0.61","5.2","46","0","180","0","2463.0749209009896","27189.878736384002","29652.95365728499","921000","3.9687459840000003"
"4","1.5","true","-0.3","0.63","5.2","20","0","180","0","429.66","23853.942","24283.602","921000","3.906"
"2","1.5","true","-0.3","0.59","5.2","21","0","180","0","407.09999999999997","23670.36","24077.46","921000","3.906"
"6","1.5","true","-0.3","0.67","5.2","42","0.2","180","0","418.08000000000004","19240.480530432","19658.560530432","445206.35131477664","3.9687459840000003"
"3","1.5","true","-0.3","0.61","5.2","47","0","180","0","7462.4007206568895","28932.158223360002","36394.55894401689","921000","3.9687459840000003"
"7","1.5","true","-0.3","0.69","5.2","101","1","0","0","0","13950","32693.427339010355","154574.43144349172","4.130056222179165"
"6","1.5","true","-0.3","0.67","5.2","43","0","180","0","519.25","23991.06947328","24510.31947328","646421.2302539126","3.9687459840000003"
"3","1.5","true","-0.3","0.61","5.2","48","0","180","0","19807.79217432004","32972.341635072","52780.133809392035","921000","4.000495951872001"
"7","1.5","true","-0.3","0.69","5.2","102","1","0","0","0","13500","32693.427339010355","135627.57676547102","4.130056222179165"
"6","1.5","true","-0.3","0.67","5.2","44","0","180","0","519.25","24237.131724288003","24756.381724288003","921000","3.9687459840000003"
"2","1.5","true","-0.3","0.59","5.2","22","0","180","0","5420.27539850195","26760.006","32180.281398501953","921000","3.906"
"5","1.5","true","-0.3","0.65","5.2","21","0","180","0","448.5","23670.36","24118.86","921000","3.906"
"4","1.5","true","-0.3","0.63","5.2","21","0","180","0","434.7","23670.36","24105.06","921000","3.906"
"7","1.5","true","-0.3","0.69","5.2","103","1","162.00688834980127","0","0","13950","32693.427339010355","175501.72208745033","4.130056222179165"
"3","1.5","true","-0.3","0.61","5.2","49","0","180","0","25054.78863882096","34104.22798970881","59159.01662852977","921000","4.000495951872001"
"6","1.5","true","-0.3","0.67","5.2","45","0","180","0","522.6","24050.60066304","24573.20066304","921000","3.9687459840000003"
"1","1.5","true","-0.3","0.57","5.2","1","0","180","0","20918.861799767998","33034.375","53953.236799768","829442","3.875"
"7","1.5","true","-0.3","0.69","5.2","104","0.3","180","0","449.18999999999994","17655.57734419371","18104.767344193708","241574.86740942963","4.130056222179165"
"3","1.5","true","-0.3","0.61","5.2","50","0","180","0","24042.44362601012","32259.999355895812","56302.44298190593","921000","4.000495951872001"
"5","1.5","true","-0.3","0.65","5.2","22","0","180","0","5634.1753985019495","26760.006","32394.18139850195","921000","3.906"
"6","1.5","true","-0.3","0.67","5.2","46","0","180","0","2704.87492090099","27189.878736384002","29894.753657284993","921000","3.9687459840000003"
"7","1.5","true","-0.3","0.69","5.2","105","0.3","180","0","449.18999999999994","17519.698494484015","17968.888494484014","339648.3327210422","4.130056222179165"
"3","1.5","true","-0.3","0.61","5.2","51","0","180","0","22511.93977900064","34228.24336421684","56740.18314321748","823046.5488966508","4.000495951872001"
"2","1.5","true","-0.3","0.59","5.2","23","0","180","0","9989.0755796694","28474.74","38463.815579669405","921000","3.906"
"5","1.5","true","-0.3","0.65","5.2","23","0","180","0","10602.8755796694","28474.74","39077.6155796694","921000","3.906"
"6","1.5","true","-0.3","0.67","5.2","47","0","180","0","8000.60072065689","28932.158223360002","36932.758944016896","921000","3.9687459840000003"
"4","1.5","true","-0.3","0.63","5.2","22","0","180","0","5562.875398501949","26760.006","32322.88139850195","921000","3.906"
"7","1.5","true","-0.3","0.69","5.2","106","0.3","180","0","4939.072861603838","19806.510624704617","24745.583486308453","391097.5557320742","4.130056222179165"
"3","1.5","true","-0.3","0.61","5.2","52","0","180","0","14435.22453289452","29403.645246259206","43838.86977915373","737356.1826102159","4.000495951872001"
"6","1.5","true","-0.3","0.67","5.2","48","0","180","0","21299.51217432004","32972.341635072","54271.853809392036","921000","4.000495951872001"
"7","1.5","true","-0.3","0.69","5.2","107","0.3","180","0","7614.260075197733","21075.676901780276","28689.93697697801","373726.3887594573","4.130056222179165"
"3","1.5","true","-0.3","0.61","5.2","53","0","180","0","6253.80221016339","26911.336268242947","33165.138478406334","710565.4430519084","4.000495951872001"
"5","1.5","true","-0.3","0.65","5.2","24","0","180","0","23112.86654436253","32451.048000000003","55563.91454436253","921000","3.9372480000000003"
"4","1.5","true","-0.3","0.63","5.2","23","0","180","0","10398.2755796694","28474.74","38873.0155796694","921000","3.906"
"2","1.5","true","-0.3","0.59","5.2","24","0","180","0","21412.826544362528","32451.048000000003","53863.87454436253","921000","3.9372480000000003"
"6","1.5","true","-0.3","0.67","5.2","49","0","180","0","27024.52863882096","34104.22798970881","61128.756628529765","921000","4.000495951872001"
"7","1.5","true","-0.3","0.69","5.2","108","0.3","180","0","16224.924715005865","24018.75496570515","40243.679680711015","327604.5148055012","4.163096671956598"
"3","1.5","true","-0.3","0.61","5.2","54","0","180","0","530.6999999999999","24243.005468344323","24773.705468344324","827285.1660950957","4.000495951872001"
"2","1.5","true","-0.3","0.59","5.2","25","0","180","0","27145.061404480857","33565.0392","60710.10060448086","835637.1944065605","3.9372480000000003"
"7","1.5","true","-0.3","0.69","5.2","109","0.3","180","0","20063.87593592138","24843.279389901","44907.15532582238","264103.1554440792","4.163096671956598"
"3","1.5","true","-0.3","0.61","5.2","55","0","180","0","529.48","24182.998029066242","24712.478029066242","921000","4.000495951872001"
"6","1.5","true","-0.3","0.67","5.2","50","0","180","0","25905.56362601012","32259.999355895812","58165.56298190593","914168.1804542497","4.000495951872001"
"5","1.5","true","-0.3","0.65","5.2","25","0","180","0","29388.22140448086","33565.0392","62953.26060448086","816891.2314061399","3.9372480000000003"
"4","1.5","true","-0.3","0.63","5.2","24","0","180","0","22546.18654436253","32451.048000000003","54997.23454436253","921000","3.9372480000000003"
"7","1.5","true","-0.3","0.69","5.2","110","0.3","180","0","18499.504764995687","23499.8480938606","41999.35285885629","207096.84479243442","4.163096671956598"
"3","1.5","true","-0.3","0.61","5.2","56","0","180","0","529.48","24431.02877808231","24960.50877808231","921000","4.000495951872001"
"6","1.5","true","-0.3","0.67","5.2","51","0","180","0","24217.55977900064","34228.24336421684","58445.803143217476","792382.054490438","4.000495951872001"
"2","1.5","true","-0.3","0.59","5.2","26","0","180","0","26042.601326940778","31749.967872","57792.56919894078","699342.9931975988","3.9372480000000003"
"7","1.5","true","-0.3","0.69","5.2","111","1","0","0","0","13950","41999.35285885629","151873.13907472184","4.163096671956598"
"3","1.5","true","-0.3","0.61","5.2","57","0","180","0","530.6999999999999","24243.005468344323","24773.705468344324","921000","4.000495951872001"
"4","1.5","true","-0.3","0.63","5.2","25","0","180","0","28640.50140448086","33565.0392","62205.54060448086","827265.08740614","3.9372480000000003"
"6","1.5","true","-0.3","0.67","5.2","52","0","180","0","15346.02453289452","29403.645246259206","44749.66977915373","703280.448204003","4.000495951872001"
"5","1.5","true","-0.3","0.65","5.2","26","0","180","0","28164.44132694078","31749.967872","59914.40919894078","676110.7101971782","3.9372480000000003"
"7","1.5","true","-0.3","0.69","5.2","112","1","0","0","0","13500","41999.35285885629","81083.43335700926","4.163096671956598"
"3","1.5","true","-0.3","0.61","5.2","58","0","180","0","3520.1748635165395","27407.397766275077","30927.572629791615","921000","4.000495951872001"
"2","1.5","true","-0.3","0.59","5.2","27","0","180","0","24285.344422821057","33687.093888","57972.43831082106","570534.8547997173","3.9372480000000003"
"4","1.5","true","-0.3","0.63","5.2","26","0","180","0","27457.16132694078","31749.967872","59207.12919894078","687980.0061971783","3.9372480000000003"
"6","1.5","true","-0.3","0.67","5.2","53","0","180","0","6359.82221016339","26911.336268242947","33271.15847840634","674668.1086456955","4.000495951872001"
"7","1.5","true","-0.3","0.69","5.2","113","1","0","0","0","13950","41999.35285885629","71616.72763929667","4.163096671956598"
"5","1.5","true","-0.3","0.65","5.2","27","0","180","0","26227.18442282106","33687.093888","59914.278310821064","543058.8917992967","3.9372480000000003"
"2","1.5","true","-0.3","0.59","5.2","28","0","180","0","15386.663257019698","28938.772800000002","44325.4360570197","459981.97817807517","3.9372480000000003"
"3","1.5","true","-0.3","0.61","5.2","59","0","180","0","5090.092280150099","29163.615489146887","34253.70776929698","921000","4.000495951872001"
"6","1.5","true","-0.3","0.67","5.2","54","0","180","0","582.9000000000001","24243.005468344323","24825.905468344325","791175.7916888827","4.000495951872001"
"4","1.5","true","-0.3","0.63","5.2","27","0","180","0","25579.90442282106","33687.093888","59266.99831082106","556342.7477992966","3.9372480000000003"
"7","1.5","true","-0.3","0.69","5.2","114","0.3","180","0","0","17659.85608243989","17659.85608243989","249751.02192158406","4.163096671956598"
"3","1.5","true","-0.3","0.61","5.2","60","0","180","0","17385.43074791337","33236.12036815258","50621.55111606595","921000","4.032499919486977"
"5","1.5","true","-0.3","0.65","5.2","28","0.2","180","0","13138.77060561576","23151.018240000005","36289.78884561577","428622.33517765463","3.9372480000000003"
"6","1.5","true","-0.3","0.67","5.2","55","0","180","0","581.5600000000001","24182.998029066242","24764.558029066244","921000","4.000495951872001"
"7","1.5","true","-0.3","0.69","5.2","115","0","180","0","0","25165.919381977637","25165.919381977637","504037.30975670426","4.163096671956598"
"3","1.5","true","-0.3","0.61","5.2","61","0","180","0","23050.77829631942","34377.061813626475","57427.84010994589","921000","4.032499919486977"
"2","1.5","true","-0.3","0.59","5.2","29","0.2","180","0","5102.767883375216","21188.6938368","26291.46172017522","416231.1060640358","3.9372480000000003"
"4","1.5","true","-0.3","0.63","5.2","28","0.2","180","0","12862.290605615759","23151.018240000005","36013.308845615764","443200.7511776545","3.9372480000000003"
"6","1.5","true","-0.3","0.67","5.2","56","0","180","0","581.5600000000001","24431.02877808231","25012.58877808231","921000","4.000495951872001"
"7","1.5","true","-0.3","0.69","5.2","116","0","180","0","0","25424.031375638944","25424.031375638944","658782.470992749","4.163096671956598"
"5","1.5","true","-0.3","0.65","5.2","29","0.3","180","0","4549.5518979533135","18540.107107199998","23089.659005153313","400942.7574864231","3.9372480000000003"
"3","1.5","true","-0.3","0.61","5.2","62","0","180","0","22710.805484785622","32518.07935074298","55228.8848355286","921000","4.032499919486977"
"2","1.5","true","-0.3","0.59","5.2","30","0","180","0","584.1","23859.72288","24443.82288","530143.1826236853","3.9372480000000003"
"4","1.5","true","-0.3","0.63","5.2","29","0.2","180","0","5167.247883375216","21188.6938368","26355.941720175215","416074.13348642294","3.9372480000000003"
"5","1.5","true","-0.3","0.65","5.2","30","0","180","0","643.5","23859.72288","24503.22288","521258.43947611644","3.9372480000000003"
"2","1.5","true","-0.3","0.59","5.2","31","0","180","0","585.28","23800.66416","24385.94416","729529.5368636854","3.9372480000000003"
"4","1.5","true","-0.3","0.63","5.2","30","0","180","0","623.7","23859.72288","24483.422880000002","529857.2500460725","3.9372480000000003"
"6","1.5","true","-0.3","0.67","5.2","57","0","180","0","582.9000000000001","24243.005468344323","24825.905468344325","921000","4.000495951872001"
"5","1.5","true","-0.3","0.65","5.2","31","0","180","0","644.8000000000001","23800.66416","24445.46416","720525.9937161164","3.9372480000000003"
"4","1.5","true","-0.3","0.63","5.2","31","0","180","0","624.96","23800.66416","24425.62416","729164.4042860726","3.9372480000000003"
"2","1.5","true","-0.3","0.59","5.2","32","0","180","0","585.28","24044.773536","24630.053536","868436.6485436854","3.9372480000000003"
"5","1.5","true","-0.3","0.65","5.2","32","0","180","0","644.8000000000001","24044.773536","24689.573536","859314.0653961165","3.9372480000000003"
"4","1.5","true","-0.3","0.63","5.2","32","0","180","0","624.96","24044.773536","24669.733536","867992.1559660726","3.9372480000000003"
"2","1.5","true","-0.3","0.59","5.2","33","0","180","0","584.1","23859.72288","24443.82288","921000","3.9372480000000003"
"7","1.5","true","-0.3","0.69","5.2","117","0","180","0","0","25228.365832056985","25228.365832056985","826685.4082414712","4.163096671956598"
"5","1.5","true","-0.3","0.65","5.2","33","0","180","0","643.5","23859.72288","24503.22288","921000","3.9372480000000003"
"4","1.5","true","-0.3","0.63","5.2","33","0","180","0","623.7","23859.72288","24483.422880000002","921000","3.9372480000000003"
"2","1.5","true","-0.3","0.59","5.2","34","0","180","0","7276.576703897859","26974.086048","34250.662751897864","921000","3.9372480000000003"
"6","1.5","true","-0.3","0.67","5.2","58","0","180","0","3782.4348635165397","27407.397766275077","31189.832629791617","921000","4.000495951872001"
"5","1.5","true","-0.3","0.65","5.2","34","0","180","0","7576.03670389786","26974.086048","34550.12275189786","921000","3.9372480000000003"
"3","1.5","true","-0.3","0.61","5.2","63","0","180","0","21255.34127502238","34502.06931113057","55757.41058615295","921000","4.032499919486977"
"4","1.5","true","-0.3","0.63","5.2","34","0","180","0","7476.21670389786","26974.086048","34450.30275189786","921000","3.9372480000000003"
"2","1.5","true","-0.3","0.59","5.2","35","0","180","0","9447.39085079055","28702.537920000002","38149.92877079055","921000","3.9372480000000003"
"4","1.5","true","-0.3","0.63","5.2","35","0","180","0","9778.59085079055","28702.537920000002","38481.12877079055","921000","3.9372480000000003"
"5","1.5","true","-0.3","0.65","5.2","35","0","180","0","9944.19085079055","28702.537920000002","38646.72877079055","921000","3.9372480000000003"
"2","1.5","true","-0.3","0.59","5.2","36","0","180","0","18424.77676343311","32710.656384","51135.43314743311","913708.7126663087","3.9687459840000003"
"4","1.5","true","-0.3","0.63","5.2","36","0","180","0","19342.37676343311","32710.656384","52053.03314743311","912043.9800886959","3.9687459840000003"
"5","1.5","true","-0.3","0.65","5.2","36","0","180","0","19801.17676343311","32710.656384","52511.83314743311","902755.7695187397","3.9687459840000003"
"6","1.5","true","-0.3","0.67","5.2","59","0","180","0","5590.4922801501","29163.615489146887","34754.107769296985","921000","4.000495951872001"
"2","1.5","true","-0.3","0.59","5.2","37","0","180","0","23016.79735670948","33833.559513600005","56850.356870309486","807333.8463714425","3.9687459840000003"
"4","1.5","true","-0.3","0.63","5.2","37","0","180","0","24227.03735670948","33833.559513600005","58060.596870309484","803833.9137938297","3.9687459840000003"
"5","1.5","true","-0.3","0.65","5.2","37","0","180","0","24832.157356709482","33833.559513600005","58665.71687030949","793628.1032238734","3.9687459840000003"
"3","1.5","true","-0.3","0.61","5.2","64","0","180","0","13776.92814037206","29638.87440822928","43415.802548601336","921000","4.032499919486977"
"2","1.5","true","-0.3","0.59","5.2","38","0","180","0","22689.061126178876","33146.966458368006","55836.027584546886","671416.1326308236","3.9687459840000003"
"7","1.5","true","-0.3","0.69","5.2","118","0","180","0","2563.5011810646","28521.375299574654","31084.876480639254","890432.6765773572","4.163096671956598"
"4","1.5","true","-0.3","0.63","5.2","38","0","180","0","23875.741126178877","33146.966458368006","57022.70758454688","665495.7200532109","3.9687459840000003"
"5","1.5","true","-0.3","0.65","5.2","38","0","180","0","24469.081126178877","33146.966458368006","57616.04758454688","654079.6694832545","3.9687459840000003"
"2","1.5","true","-0.3","0.59","5.2","39","0","180","0","20663.7047142714","33956.590639104004","54620.295353375404","535656.0774617298","3.9687459840000003"
"4","1.5","true","-0.3","0.63","5.2","39","0","180","0","21712.7447142714","33956.590639104004","55669.335353375405","527362.3048841171","3.9687459840000003"
"5","1.5","true","-0.3","0.65","5.2","39","0","180","0","22237.2647142714","33956.590639104004","56193.8553533754","514759.5743141608","3.9687459840000003"
"6","1.5","true","-0.3","0.67","5.2","60","0","180","0","18774.85074791337","33236.12036815258","52010.97111606595","921000","4.032499919486977"
"2","1.5","true","-0.3","0.59","5.2","40","0.2","180","0","10751.203305096577","23336.226385920003","34087.42969101658","444286.486754979","3.9687459840000003"
"4","1.5","true","-0.3","0.63","5.2","40","0.2","180","0","11198.563305096577","23336.226385920003","34534.78969101658","433894.6341773663","3.9687459840000003"
"5","1.5","true","-0.3","0.65","5.2","40","0.2","180","0","11422.243305096577","23336.226385920003","34758.46969101658","420242.86360741","3.9687459840000003"
"2","1.5","true","-0.3","0.59","5.2","41","0.2","180","0","4913.482517279248","21358.203387494403","26271.68590477365","433360.6273729459","3.9687459840000003"
"4","1.5","true","-0.3","0.63","5.2","41","0.2","180","0","4965.066517279249","21358.203387494403","26323.269904773653","422074.05479533307","3.9687459840000003"
"3","1.5","true","-0.3","0.61","5.2","65","0","180","0","5619.659291665999","27126.626958388893","32746.286250054894","902590.8314166545","4.032499919486977"
"5","1.5","true","-0.3","0.65","5.2","41","0.2","180","0","4990.858517279248","21358.203387494403","26349.06190477365","407974.9242253768","3.9687459840000003"
"7","1.5","true","-0.3","0.69","5.2","119","0","180","0","11405.10253594755","30348.9747385636","41754.077274511146","825636.9236160788","4.163096671956598"
"2","1.5","true","-0.3","0.59","5.2","42","0","180","0","460.2","24050.60066304","24510.80066304","476147.2555633986","3.9687459840000003"
"4","1.5","true","-0.3","0.63","5.2","42","0","180","0","491.4","24050.60066304","24542.000663040002","464757.5149857857","3.9687459840000003"
"5","1.5","true","-0.3","0.65","5.2","42","0","180","0","507","24050.60066304","24557.60066304","450606.8004158295","3.9687459840000003"
"6","1.5","true","-0.3","0.67","5.2","61","0","180","0","24884.73829631942","34377.061813626475","59261.80010994589","921000","4.032499919486977"
"3","1.5","true","-0.3","0.61","5.2","66","0","180","0","494.09999999999997","24436.94951209108","24931.04951209108","921000","4.032499919486977"
"2","1.5","true","-0.3","0.59","5.2","43","0","180","0","457.25","23991.06947328","24448.31947328","667657.6542373186","3.9687459840000003"
"5","1.5","true","-0.3","0.65","5.2","43","0","180","0","503.75","23991.06947328","24494.81947328","642023.5990897495","3.9687459840000003"
"4","1.5","true","-0.3","0.63","5.2","43","0","180","0","488.25","23991.06947328","24479.31947328","656205.5136597058","3.9687459840000003"
"6","1.5","true","-0.3","0.67","5.2","62","0","180","0","24444.56548478562","32518.07935074298","56962.6448355286","921000","4.032499919486977"
"2","1.5","true","-0.3","0.59","5.2","44","0","180","0","457.25","24237.131724288003","24694.381724288003","921000","3.9687459840000003"
"4","1.5","true","-0.3","0.63","5.2","44","0","180","0","488.25","24237.131724288003","24725.381724288003","921000","3.9687459840000003"
"5","1.5","true","-0.3","0.65","5.2","44","0","180","0","503.75","24237.131724288003","24740.881724288003","921000","3.9687459840000003"
"3","1.5","true","-0.3","0.61","5.2","67","0","180","0","491.65999999999997","24376.462013298777","24868.122013298776","921000","4.032499919486977"
"6","1.5","true","-0.3","0.67","5.2","63","0","180","0","22841.92127502238","34502.06931113057","57343.990586152955","921000","4.032499919486977"
"2","1.5","true","-0.3","0.59","5.2","45","0","180","0","460.2","24050.60066304","24510.80066304","921000","3.9687459840000003"
"5","1.5","true","-0.3","0.65","5.2","45","0","180","0","507","24050.60066304","24557.60066304","921000","3.9687459840000003"
"4","1.5","true","-0.3","0.63","5.2","45","0","180","0","491.4","24050.60066304","24542.000663040002","921000","3.9687459840000003"
"2","1.5","true","-0.3","0.59","5.2","46","0","180","0","2382.4749209009897","27189.878736384002","29572.35365728499","921000","3.9687459840000003"
"5","1.5","true","-0.3","0.65","5.2","46","0","180","0","2624.27492090099","27189.878736384002","29814.15365728499","921000","3.9687459840000003"
"4","1.5","true","-0.3","0.63","5.2","46","0","180","0","2543.67492090099","27189.878736384002","29733.553657284992","921000","3.9687459840000003"
"2","1.5","true","-0.3","0.59","5.2","47","0","180","0","7283.00072065689","28932.158223360002","36215.15894401689","921000","3.9687459840000003"
"5","1.5","true","-0.3","0.65","5.2","47","0","180","0","7821.200720656891","28932.158223360002","36753.358944016894","921000","3.9687459840000003"
"4","1.5","true","-0.3","0.63","5.2","47","0","180","0","7641.800720656891","28932.158223360002","36573.95894401689","921000","3.9687459840000003"
