"BehaviorSpace results (NetLogo 6.0.4)"
"CapeTownABM.nlogo"
"scenario 1 efficiency"
"04/07/2019 01:43:19:093 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","28","-28","0"
"[run number]","Irrigation-Efficiency","Scenario-1?","water-price-elasticity","share-other-crops-irrigation","water-price","Kc","[step]","reduction-this-month","energy-output-this-month","water-price-this-month","ag-allocation-this-month","mu-allocation-this-month","total-allocation-this-month","V-display","population"
"35","0.63","true","-0.51","0.57","5.2","0.2","67","0","180","0","459.41999999999996","24376.462013298777","24835.882013298775","921000","4.032499919486977"
"40","0.63","true","-0.51","0.57","5.2","0.2","65","0","180","0","3209.1062462258997","27126.626958388893","30335.733204614793","831420.8868964345","4.032499919486977"
"31","0.63","true","-0.51","0.57","5.2","0.2","73","0","180","0","35218.9787416248","34652.07830813549","69871.05704976029","921000","4.0647599188428725"
"28","0.62","true","-0.51","0.57","5.2","0.2","75","0","180","0","24005.4110630852","34778.085865619614","58783.496928704815","770721.9895684668","4.0647599188428725"
"25","0.62","true","-0.51","0.57","5.2","0.2","85","0","180","0","36079.7648661242","34929.29493460058","71009.05980072478","640577.8948295317","4.097277998193616"
"37","0.63","true","-0.51","0.57","5.2","0.2","62","0","180","0","24745.067571695938","32518.07935074298","57263.146922438915","921000","4.032499919486977"
"41","0.64","true","-0.51","0.57","5.2","0.2","31","0","180","0","565.4399999999999","23800.66416","24366.10416","697096.9353157295","3.9372480000000003"
"32","0.63","true","-0.51","0.57","5.2","0.2","72","0","180","0","27130.105845744234","33502.009331097805","60632.11517684204","921000","4.0647599188428725"
"24","0.62","true","-0.51","0.57","5.2","0.2","98","0.2","180","0","21630.16052673235","26643.818700522228","48273.979227254575","432040.6256138362","4.130056222179165"
"27","0.62","true","-0.51","0.57","5.2","0.2","81","0","180","0","564.3","24632.445108187807","25196.745108187806","903820.7779876762","4.0647599188428725"
"36","0.63","true","-0.51","0.57","5.2","0.2","62","0","180","0","24745.067571695938","32518.07935074298","57263.146922438915","921000","4.032499919486977"
"30","0.62","true","-0.51","0.57","5.2","0.2","76","0","180","0","12627.0986129462","29875.985403495113","42503.08401644131","623540.9957110572","4.0647599188428725"
"29","0.62","true","-0.51","0.57","5.2","0.2","77","0","180","0","3874.7972292269196","27343.639974056005","31218.437203282923","514050.82767817454","4.0647599188428725"
"38","0.63","true","-0.51","0.57","5.2","0.2","65","0","180","0","3209.1062462258997","27126.626958388893","30335.733204614793","831420.8868964345","4.032499919486977"
"23","0.62","true","-0.51","0.57","5.2","0.2","115","0","180","0","0","25165.919381977637","25165.919381977637","630862.5696262486","4.163096671956598"
"39","0.63","true","-0.51","0.57","5.2","0.2","64","0","180","0","10820.46572641674","29638.87440822928","40459.340134646016","847909.5671657266","4.032499919486977"
"34","0.63","true","-0.51","0.57","5.2","0.2","67","0","180","0","459.41999999999996","24376.462013298777","24835.882013298775","921000","4.032499919486977"
"26","0.62","true","-0.51","0.57","5.2","0.2","89","0.3","180","0","2749.3289348728276","19293.672365693918","22043.001300566746","272737.777666012","4.097277998193616"
"41","0.64","true","-0.51","0.57","5.2","0.2","32","0","180","0","565.4399999999999","24044.773536","24610.213536","836043.7269957295","3.9372480000000003"
"42","0.64","true","-0.51","0.57","5.2","0.2","13","0","180","0","28869.400793311994","33298.65","62168.050793311995","904818.4426185549","3.906"
"35","0.63","true","-0.51","0.57","5.2","0.2","68","0","180","0","459.41999999999996","24626.477008306967","25085.897008306965","921000","4.032499919486977"
"40","0.63","true","-0.51","0.57","5.2","0.2","66","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"31","0.63","true","-0.51","0.57","5.2","0.2","74","0","180","0","28568.519481114476","32778.223985548924","61346.7434666634","887352.9018803099","4.0647599188428725"
"24","0.62","true","-0.51","0.57","5.2","0.2","99","0.3","180","0","15900.918806952646","24735.732725875452","40636.651532828095","332471.6671593271","4.130056222179165"
"25","0.62","true","-0.51","0.57","5.2","0.2","86","0","180","0","30193.49301315324","34220.46584091308","64413.95885406632","485171.77522808214","4.097277998193616"
"37","0.63","true","-0.51","0.57","5.2","0.2","63","0","180","0","20597.930191520038","34502.06931113057","55099.99950265061","921000","4.032499919486977"
"27","0.62","true","-0.51","0.57","5.2","0.2","82","0","180","0","5289.039223684759","27847.67020399252","33136.70942767728","921000","4.0647599188428725"
"41","0.64","true","-0.51","0.57","5.2","0.2","33","0","180","0","564.3","23859.72288","24424.02288","921000","3.9372480000000003"
"32","0.63","true","-0.51","0.57","5.2","0.2","73","0","180","0","35218.9787416248","34652.07830813549","69871.05704976029","921000","4.0647599188428725"
"36","0.63","true","-0.51","0.57","5.2","0.2","63","0","180","0","20597.930191520038","34502.06931113057","55099.99950265061","921000","4.032499919486977"
"30","0.62","true","-0.51","0.57","5.2","0.2","77","0","180","0","3874.7972292269196","27343.639974056005","31218.437203282923","514050.82767817454","4.0647599188428725"
"23","0.62","true","-0.51","0.57","5.2","0.2","116","0","180","0","0","25424.031375638944","25424.031375638944","785607.7308622933","4.163096671956598"
"39","0.63","true","-0.51","0.57","5.2","0.2","65","0","180","0","3209.1062462258997","27126.626958388893","30335.733204614793","831420.8868964345","4.032499919486977"
"38","0.63","true","-0.51","0.57","5.2","0.2","66","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"29","0.62","true","-0.51","0.57","5.2","0.2","78","0","180","0","564.3","24632.445108187807","25196.745108187806","496549.95327160874","4.0647599188428725"
"34","0.63","true","-0.51","0.57","5.2","0.2","68","0","180","0","459.41999999999996","24626.477008306967","25085.897008306965","921000","4.032499919486977"
"33","0.63","true","-0.51","0.57","5.2","0.2","73","0","180","0","35218.9787416248","34652.07830813549","69871.05704976029","921000","4.0647599188428725"
"26","0.62","true","-0.51","0.57","5.2","0.2","90","0.3","180","0","418.95","17380.65326833732","17799.60326833732","318274.77506487846","4.097277998193616"
"35","0.63","true","-0.51","0.57","5.2","0.2","69","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"42","0.64","true","-0.51","0.57","5.2","0.2","14","0","180","0","22785.57377279232","31497.984","54283.55777279232","755066.3410319309","3.906"
"40","0.63","true","-0.51","0.57","5.2","0.2","67","0","180","0","459.41999999999996","24376.462013298777","24835.882013298775","921000","4.032499919486977"
"31","0.63","true","-0.51","0.57","5.2","0.2","75","0","180","0","24093.3451124898","34778.085865619614","58871.43097810941","760820.4149469831","4.0647599188428725"
"28","0.62","true","-0.51","0.57","5.2","0.2","76","0","180","0","12627.0986129462","29875.985403495113","42503.08401644131","623540.9957110572","4.0647599188428725"
"25","0.62","true","-0.51","0.57","5.2","0.2","87","0.3","180","0","17434.266430194595","24539.417386781202","41973.6838169758","348907.8575199495","4.097277998193616"
"41","0.64","true","-0.51","0.57","5.2","0.2","34","0","180","0","5209.96710888192","26974.086048","32184.05315688192","921000","3.9372480000000003"
"24","0.62","true","-0.51","0.57","5.2","0.2","100","0.3","180","0","8360.18604476059","21249.139263111803","29609.325307872394","250157.36409367085","4.130056222179165"
"37","0.63","true","-0.51","0.57","5.2","0.2","64","0","180","0","10820.46572641674","29638.87440822928","40459.340134646016","847909.5671657266","4.032499919486977"
"36","0.63","true","-0.51","0.57","5.2","0.2","64","0","180","0","10820.46572641674","29638.87440822928","40459.340134646016","847909.5671657266","4.032499919486977"
"30","0.62","true","-0.51","0.57","5.2","0.2","78","0","180","0","564.3","24632.445108187807","25196.745108187806","496549.95327160874","4.0647599188428725"
"27","0.62","true","-0.51","0.57","5.2","0.2","83","0","180","0","11212.841785639437","29632.09980836454","40844.941594003976","883368.868915946","4.0647599188428725"
"34","0.63","true","-0.51","0.57","5.2","0.2","69","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"23","0.62","true","-0.51","0.57","5.2","0.2","117","0","180","0","0","25228.365832056985","25228.365832056985","921000","4.163096671956598"
"32","0.63","true","-0.51","0.57","5.2","0.2","74","0","180","0","28568.519481114476","32778.223985548924","61346.7434666634","887352.9018803099","4.0647599188428725"
"38","0.63","true","-0.51","0.57","5.2","0.2","67","0","180","0","459.41999999999996","24376.462013298777","24835.882013298775","921000","4.032499919486977"
"31","0.63","true","-0.51","0.57","5.2","0.2","76","0","180","0","12671.0695583163","29875.985403495113","42547.05496181142","613463.5529907644","4.0647599188428725"
"29","0.62","true","-0.51","0.57","5.2","0.2","79","0","180","0","565.4399999999999","24571.473709405163","25136.913709405162","619259.4630552332","4.0647599188428725"
"41","0.64","true","-0.51","0.57","5.2","0.2","35","0","180","0","9794.3856132736","28702.537920000002","38496.9235332736","921000","3.9372480000000003"
"33","0.63","true","-0.51","0.57","5.2","0.2","74","0","180","0","28568.519481114476","32778.223985548924","61346.7434666634","887352.9018803099","4.0647599188428725"
"39","0.63","true","-0.51","0.57","5.2","0.2","66","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"40","0.63","true","-0.51","0.57","5.2","0.2","68","0","180","0","459.41999999999996","24626.477008306967","25085.897008306965","921000","4.032499919486977"
"42","0.64","true","-0.51","0.57","5.2","0.2","15","0","180","0","18801.87074152704","33419.736000000004","52221.606741527045","641288.2254863463","3.906"
"28","0.62","true","-0.51","0.57","5.2","0.2","77","0","180","0","3874.7972292269196","27343.639974056005","31218.437203282923","514050.82767817454","4.0647599188428725"
"25","0.62","true","-0.51","0.57","5.2","0.2","88","0.3","180","0","9185.86080928681","21080.495300706152","30266.356109992965","293186.4898859979","4.097277998193616"
"35","0.63","true","-0.51","0.57","5.2","0.2","70","0","180","0","4675.091489876879","27626.656948405278","32301.748438282157","921000","4.032499919486977"
"24","0.62","true","-0.51","0.57","5.2","0.2","101","0.3","180","0","2662.8990761570954","19448.021744619466","22110.920820776562","185407.7134779261","4.130056222179165"
"34","0.63","true","-0.51","0.57","5.2","0.2","70","0","180","0","4675.091489876879","27626.656948405278","32301.748438282157","921000","4.032499919486977"
"41","0.64","true","-0.51","0.57","5.2","0.2","36","0","180","0","24115.821965306877","32710.656384","56826.47834930688","884834.3007834185","3.9687459840000003"
"23","0.62","true","-0.51","0.57","5.2","0.2","118","0","180","0","2109.5912871081996","28521.375299574654","30630.966586682855","921000","4.163096671956598"
"30","0.62","true","-0.51","0.57","5.2","0.2","79","0","180","0","565.4399999999999","24571.473709405163","25136.913709405162","619259.4630552332","4.0647599188428725"
"27","0.62","true","-0.51","0.57","5.2","0.2","84","0","180","0","27734.020043456636","33770.025405746586","61504.04544920322","772686.9857279381","4.097277998193616"
"36","0.63","true","-0.51","0.57","5.2","0.2","65","0","180","0","3209.1062462258997","27126.626958388893","30335.733204614793","831420.8868964345","4.032499919486977"
"31","0.63","true","-0.51","0.57","5.2","0.2","77","0","180","0","3918.7689587305795","27343.639974056005","31262.408932786584","503885.4430671416","4.0647599188428725"
"37","0.63","true","-0.51","0.57","5.2","0.2","65","0","180","0","3209.1062462258997","27126.626958388893","30335.733204614793","831420.8868964345","4.032499919486977"
"33","0.63","true","-0.51","0.57","5.2","0.2","75","0","180","0","24093.3451124898","34778.085865619614","58871.43097810941","760820.4149469831","4.0647599188428725"
"38","0.63","true","-0.51","0.57","5.2","0.2","68","0","180","0","459.41999999999996","24626.477008306967","25085.897008306965","921000","4.032499919486977"
"29","0.62","true","-0.51","0.57","5.2","0.2","80","0","180","0","565.4399999999999","24823.48882437342","25388.92882437342","801650.635636423","4.0647599188428725"
"26","0.62","true","-0.51","0.57","5.2","0.2","91","0","180","0","583.1099999999999","24768.045499080406","25351.155499080407","495809.5685282038","4.097277998193616"
"28","0.62","true","-0.51","0.57","5.2","0.2","78","0","180","0","564.3","24632.445108187807","25196.745108187806","496549.95327160874","4.0647599188428725"
"41","0.64","true","-0.51","0.57","5.2","0.2","37","0","180","0","31301.943538188796","33833.559513600005","65135.5030517888","767077.3440848048","3.9687459840000003"
"40","0.63","true","-0.51","0.57","5.2","0.2","69","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"42","0.64","true","-0.51","0.57","5.2","0.2","16","0","180","0","9857.609136785919","28709.100000000002","38566.709136785925","584502.0120032921","3.906"
"35","0.63","true","-0.51","0.57","5.2","0.2","71","0","180","0","10928.836179714599","29396.92441306006","40325.76059277466","921000","4.032499919486977"
"25","0.62","true","-0.51","0.57","5.2","0.2","89","0.3","180","0","2749.3289348728276","19293.672365693918","22043.001300566746","272737.777666012","4.097277998193616"
"24","0.62","true","-0.51","0.57","5.2","0.2","102","0.3","180","0","371.06999999999994","17519.698494484015","17890.768494484015","187625.871836373","4.130056222179165"
"32","0.63","true","-0.51","0.57","5.2","0.2","75","0","180","0","24093.3451124898","34778.085865619614","58871.43097810941","760820.4149469831","4.0647599188428725"
"34","0.63","true","-0.51","0.57","5.2","0.2","71","0","180","0","10928.836179714599","29396.92441306006","40325.76059277466","921000","4.032499919486977"
"23","0.62","true","-0.51","0.57","5.2","0.2","119","0","180","0","11271.275964257598","30348.9747385636","41620.2507028212","921000","4.163096671956598"
"37","0.63","true","-0.51","0.57","5.2","0.2","66","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"31","0.63","true","-0.51","0.57","5.2","0.2","78","0","180","0","564.3","24632.445108187807","25196.745108187806","486296.62520156836","4.0647599188428725"
"41","0.64","true","-0.51","0.57","5.2","0.2","38","0","180","0","25350.579036871677","33146.966458368006","58497.54549523968","614589.3379812272","3.9687459840000003"
"38","0.63","true","-0.51","0.57","5.2","0.2","69","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"39","0.63","true","-0.51","0.57","5.2","0.2","67","0","180","0","459.41999999999996","24376.462013298777","24835.882013298775","921000","4.032499919486977"
"36","0.63","true","-0.51","0.57","5.2","0.2","66","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"33","0.63","true","-0.51","0.57","5.2","0.2","76","0","180","0","12671.0695583163","29875.985403495113","42547.05496181142","613463.5529907644","4.0647599188428725"
"30","0.62","true","-0.51","0.57","5.2","0.2","80","0","180","0","565.4399999999999","24823.48882437342","25388.92882437342","801650.635636423","4.0647599188428725"
"26","0.62","true","-0.51","0.57","5.2","0.2","92","0","180","0","583.1099999999999","25022.07673496841","25605.18673496841","695439.2575300429","4.097277998193616"
"27","0.62","true","-0.51","0.57","5.2","0.2","85","0","180","0","36079.7648661242","34929.29493460058","71009.05980072478","640577.8948295317","4.097277998193616"
"28","0.62","true","-0.51","0.57","5.2","0.2","79","0","180","0","565.4399999999999","24571.473709405163","25136.913709405162","619259.4630552332","4.0647599188428725"
"42","0.64","true","-0.51","0.57","5.2","0.2","17","0","180","0","2445.5468105164796","26275.662","28721.20881051648","601017.5937297202","3.906"
"35","0.63","true","-0.51","0.57","5.2","0.2","72","0","180","0","27130.105845744234","33502.009331097805","60632.11517684204","921000","4.0647599188428725"
"29","0.62","true","-0.51","0.57","5.2","0.2","81","0","180","0","564.3","24632.445108187807","25196.745108187806","903820.7779876762","4.0647599188428725"
"40","0.63","true","-0.51","0.57","5.2","0.2","70","0","180","0","4675.091489876879","27626.656948405278","32301.748438282157","921000","4.032499919486977"
"37","0.63","true","-0.51","0.57","5.2","0.2","67","0","180","0","459.41999999999996","24376.462013298777","24835.882013298775","921000","4.032499919486977"
"41","0.64","true","-0.51","0.57","5.2","0.2","39","0","180","0","20576.850084633596","33956.590639104004","54533.4407237376","473506.24699074787","3.9687459840000003"
"25","0.62","true","-0.51","0.57","5.2","0.2","90","0.3","180","0","418.95","17380.65326833732","17799.60326833732","318274.77506487846","4.097277998193616"
"36","0.63","true","-0.51","0.57","5.2","0.2","67","0","180","0","459.41999999999996","24376.462013298777","24835.882013298775","921000","4.032499919486977"
"24","0.62","true","-0.51","0.57","5.2","0.2","103","0.3","180","0","371.06999999999994","17476.332904151135","17847.402904151135","257105.33484740497","4.130056222179165"
"34","0.63","true","-0.51","0.57","5.2","0.2","72","0","180","0","27130.105845744234","33502.009331097805","60632.11517684204","921000","4.0647599188428725"
"32","0.63","true","-0.51","0.57","5.2","0.2","76","0","180","0","12671.0695583163","29875.985403495113","42547.05496181142","613463.5529907644","4.0647599188428725"
"42","0.64","true","-0.51","0.57","5.2","0.2","18","0","180","0","393.29999999999995","23670.36","24063.66","707350.1761086872","3.906"
"39","0.63","true","-0.51","0.57","5.2","0.2","68","0","180","0","459.41999999999996","24626.477008306967","25085.897008306965","921000","4.032499919486977"
"30","0.62","true","-0.51","0.57","5.2","0.2","81","0","180","0","564.3","24632.445108187807","25196.745108187806","903820.7779876762","4.0647599188428725"
"31","0.63","true","-0.51","0.57","5.2","0.2","79","0","180","0","565.4399999999999","24571.473709405163","25136.913709405162","609006.1349851928","4.0647599188428725"
"41","0.64","true","-0.51","0.57","5.2","0.2","40","0.3","180","0","7547.865658805247","20419.19808768","27967.063746485248","382310.3655432727","3.9687459840000003"
"27","0.62","true","-0.51","0.57","5.2","0.2","86","0","180","0","30193.49301315324","34220.46584091308","64413.95885406632","485171.77522808214","4.097277998193616"
"26","0.62","true","-0.51","0.57","5.2","0.2","93","0","180","0","598.5","24829.504669053313","25428.004669053313","801840.884060106","4.097277998193616"
"33","0.63","true","-0.51","0.57","5.2","0.2","77","0","180","0","3918.7689587305795","27343.639974056005","31262.408932786584","503885.4430671416","4.0647599188428725"
"35","0.63","true","-0.51","0.57","5.2","0.2","73","0","180","0","35218.9787416248","34652.07830813549","69871.05704976029","921000","4.0647599188428725"
"29","0.62","true","-0.51","0.57","5.2","0.2","82","0","180","0","5289.039223684759","27847.67020399252","33136.70942767728","921000","4.0647599188428725"
"28","0.62","true","-0.51","0.57","5.2","0.2","80","0","180","0","565.4399999999999","24823.48882437342","25388.92882437342","801650.635636423","4.0647599188428725"
"38","0.63","true","-0.51","0.57","5.2","0.2","70","0","180","0","4675.091489876879","27626.656948405278","32301.748438282157","921000","4.032499919486977"
"40","0.63","true","-0.51","0.57","5.2","0.2","71","0","180","0","10928.836179714599","29396.92441306006","40325.76059277466","921000","4.032499919486977"
"37","0.63","true","-0.51","0.57","5.2","0.2","68","0","180","0","459.41999999999996","24626.477008306967","25085.897008306965","921000","4.032499919486977"
"25","0.62","true","-0.51","0.57","5.2","0.2","91","0","180","0","583.1099999999999","24768.045499080406","25351.155499080407","495809.5685282038","4.097277998193616"
"41","0.64","true","-0.51","0.57","5.2","0.2","41","0.3","180","0","2606.555775876863","18688.427964057602","21294.983739934465","383625.23805030214","3.9687459840000003"
"24","0.62","true","-0.51","0.57","5.2","0.2","104","0.3","180","0","371.06999999999994","17655.57734419371","18026.64734419371","352870.5290391027","4.130056222179165"
"36","0.63","true","-0.51","0.57","5.2","0.2","68","0","180","0","459.41999999999996","24626.477008306967","25085.897008306965","921000","4.032499919486977"
"34","0.63","true","-0.51","0.57","5.2","0.2","73","0","180","0","35218.9787416248","34652.07830813549","69871.05704976029","921000","4.0647599188428725"
"32","0.63","true","-0.51","0.57","5.2","0.2","77","0","180","0","3918.7689587305795","27343.639974056005","31262.408932786584","503885.4430671416","4.0647599188428725"
"42","0.64","true","-0.51","0.57","5.2","0.2","19","0","180","0","388.73999999999995","23611.77","24000.510000000002","830807.8561086871","3.906"
"29","0.62","true","-0.51","0.57","5.2","0.2","83","0","180","0","11212.841785639437","29632.09980836454","40844.941594003976","883368.868915946","4.0647599188428725"
"33","0.63","true","-0.51","0.57","5.2","0.2","78","0","180","0","564.3","24632.445108187807","25196.745108187806","486296.62520156836","4.0647599188428725"
"30","0.62","true","-0.51","0.57","5.2","0.2","82","0","180","0","5289.039223684759","27847.67020399252","33136.70942767728","921000","4.0647599188428725"
"26","0.62","true","-0.51","0.57","5.2","0.2","94","0","180","0","4965.111477096759","28070.451565624462","33035.56304272122","844549.8747219993","4.097277998193616"
"31","0.63","true","-0.51","0.57","5.2","0.2","80","0","180","0","565.4399999999999","24823.48882437342","25388.92882437342","791397.3075663826","4.0647599188428725"
"40","0.63","true","-0.51","0.57","5.2","0.2","72","0","180","0","27130.105845744234","33502.009331097805","60632.11517684204","921000","4.0647599188428725"
"27","0.62","true","-0.51","0.57","5.2","0.2","87","0.3","180","0","17434.266430194595","24539.417386781202","41973.6838169758","348907.8575199495","4.097277998193616"
"38","0.63","true","-0.51","0.57","5.2","0.2","71","0","180","0","10928.836179714599","29396.92441306006","40325.76059277466","921000","4.032499919486977"
"35","0.63","true","-0.51","0.57","5.2","0.2","74","0","180","0","28568.519481114476","32778.223985548924","61346.7434666634","887352.9018803099","4.0647599188428725"
"41","0.64","true","-0.51","0.57","5.2","0.2","42","0.2","180","0","355.68","19240.480530432","19596.160530432","436365.27057043323","3.9687459840000003"
"25","0.62","true","-0.51","0.57","5.2","0.2","92","0","180","0","583.1099999999999","25022.07673496841","25605.18673496841","695439.2575300429","4.097277998193616"
"37","0.63","true","-0.51","0.57","5.2","0.2","69","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"24","0.62","true","-0.51","0.57","5.2","0.2","105","0","180","0","530.0999999999999","25028.14070640574","25558.240706405737","451100.2343507153","4.130056222179165"
"36","0.63","true","-0.51","0.57","5.2","0.2","69","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"31","0.63","true","-0.51","0.57","5.2","0.2","81","0","180","0","564.3","24632.445108187807","25196.745108187806","893567.4499176358","4.0647599188428725"
"34","0.63","true","-0.51","0.57","5.2","0.2","74","0","180","0","28568.519481114476","32778.223985548924","61346.7434666634","887352.9018803099","4.0647599188428725"
"32","0.63","true","-0.51","0.57","5.2","0.2","78","0","180","0","564.3","24632.445108187807","25196.745108187806","486296.62520156836","4.0647599188428725"
"33","0.63","true","-0.51","0.57","5.2","0.2","79","0","180","0","565.4399999999999","24571.473709405163","25136.913709405162","609006.1349851928","4.0647599188428725"
"39","0.63","true","-0.51","0.57","5.2","0.2","69","0","180","0","461.7","24436.94951209108","24898.64951209108","921000","4.032499919486977"
"42","0.64","true","-0.51","0.57","5.2","0.2","20","0","180","0","388.73999999999995","23853.942","24242.682","896766.8361086871","3.906"
"29","0.62","true","-0.51","0.57","5.2","0.2","84","0","180","0","27734.020043456636","33770.025405746586","61504.04544920322","772686.9857279381","4.097277998193616"
"30","0.62","true","-0.51","0.57","5.2","0.2","83","0","180","0","11212.841785639437","29632.09980836454","40844.941594003976","883368.868915946","4.0647599188428725"
"27","0.62","true","-0.51","0.57","5.2","0.2","88","0.3","180","0","9185.86080928681","21080.495300706152","30266.356109992965","293186.4898859979","4.097277998193616"
"41","0.64","true","-0.51","0.57","5.2","0.2","43","0","180","0","441.74999999999994","23991.06947328","24432.81947328","637704.9495095692","3.9687459840000003"
"40","0.63","true","-0.51","0.57","5.2","0.2","73","0","180","0","35218.9787416248","34652.07830813549","69871.05704976029","921000","4.0647599188428725"
"38","0.63","true","-0.51","0.57","5.2","0.2","72","0","180","0","27130.105845744234","33502.009331097805","60632.11517684204","921000","4.0647599188428725"
"35","0.63","true","-0.51","0.57","5.2","0.2","75","0","180","0","24093.3451124898","34778.085865619614","58871.43097810941","760820.4149469831","4.0647599188428725"
"26","0.62","true","-0.51","0.57","5.2","0.2","95","0","180","0","10652.360275609837","29869.15660683146","40521.5168824413","810052.7486365568","4.097277998193616"
"28","0.62","true","-0.51","0.57","5.2","0.2","81","0","180","0","564.3","24632.445108187807","25196.745108187806","903820.7779876762","4.0647599188428725"
"24","0.62","true","-0.51","0.57","5.2","0.2","106","0","180","0","4848.644481404519","28295.015178149457","33143.659659553974","487370.75293790386","4.130056222179165"
"41","0.64","true","-0.51","0.57","5.2","0.2","44","0","180","0","441.74999999999994","24237.131724288003","24678.881724288003","921000","3.9687459840000003"
"25","0.62","true","-0.51","0.57","5.2","0.2","93","0","180","0","598.5","24829.504669053313","25428.004669053313","801840.884060106","4.097277998193616"
"39","0.63","true","-0.51","0.57","5.2","0.2","70","0","180","0","4675.091489876879","27626.656948405278","32301.748438282157","921000","4.032499919486977"
"33","0.63","true","-0.51","0.57","5.2","0.2","80","0","180","0","565.4399999999999","24823.48882437342","25388.92882437342","791397.3075663826","4.0647599188428725"
"34","0.63","true","-0.51","0.57","5.2","0.2","75","0","180","0","24093.3451124898","34778.085865619614","58871.43097810941","760820.4149469831","4.0647599188428725"
"32","0.63","true","-0.51","0.57","5.2","0.2","79","0","180","0","565.4399999999999","24571.473709405163","25136.913709405162","609006.1349851928","4.0647599188428725"
"31","0.63","true","-0.51","0.57","5.2","0.2","82","0","180","0","5328.17630793774","27847.67020399252","33175.84651193026","918211.9597012602","4.0647599188428725"
"27","0.62","true","-0.51","0.57","5.2","0.2","89","0.3","180","0","2749.3289348728276","19293.672365693918","22043.001300566746","272737.777666012","4.097277998193616"
"30","0.62","true","-0.51","0.57","5.2","0.2","84","0","180","0","27734.020043456636","33770.025405746586","61504.04544920322","772686.9857279381","4.097277998193616"
"36","0.63","true","-0.51","0.57","5.2","0.2","70","0","180","0","4675.091489876879","27626.656948405278","32301.748438282157","921000","4.032499919486977"
"40","0.63","true","-0.51","0.57","5.2","0.2","74","0","180","0","28568.519481114476","32778.223985548924","61346.7434666634","887352.9018803099","4.0647599188428725"
"42","0.64","true","-0.51","0.57","5.2","0.2","21","0","180","0","393.29999999999995","23670.36","24063.66","921000","3.906"
"37","0.63","true","-0.51","0.57","5.2","0.2","70","0","180","0","4675.091489876879","27626.656948405278","32301.748438282157","921000","4.032499919486977"
"29","0.62","true","-0.51","0.57","5.2","0.2","85","0","180","0","36079.7648661242","34929.29493460058","71009.05980072478","640577.8948295317","4.097277998193616"
"38","0.63","true","-0.51","0.57","5.2","0.2","73","0","180","0","35218.9787416248","34652.07830813549","69871.05704976029","921000","4.0647599188428725"
"26","0.62","true","-0.51","0.57","5.2","0.2","96","0","180","0","25817.115383946075","34040.18560899256","59857.30099293863","705790.7148716743","4.130056222179165"
"35","0.63","true","-0.51","0.57","5.2","0.2","76","0","180","0","12671.0695583163","29875.985403495113","42547.05496181142","613463.5529907644","4.0647599188428725"
"28","0.62","true","-0.51","0.57","5.2","0.2","82","0","180","0","5289.039223684759","27847.67020399252","33136.70942767728","921000","4.0647599188428725"
"24","0.62","true","-0.51","0.57","5.2","0.2","107","0","180","0","10200.936231557438","30108.10985968611","40309.046091243545","453203.43361879594","4.130056222179165"
"41","0.64","true","-0.51","0.57","5.2","0.2","45","0","180","0","444.59999999999997","24050.60066304","24495.20066304","921000","3.9687459840000003"
"33","0.63","true","-0.51","0.57","5.2","0.2","81","0","180","0","564.3","24632.445108187807","25196.745108187806","893567.4499176358","4.0647599188428725"
"39","0.63","true","-0.51","0.57","5.2","0.2","71","0","180","0","10928.836179714599","29396.92441306006","40325.76059277466","921000","4.032499919486977"
"32","0.63","true","-0.51","0.57","5.2","0.2","80","0","180","0","565.4399999999999","24823.48882437342","25388.92882437342","791397.3075663826","4.0647599188428725"
"30","0.62","true","-0.51","0.57","5.2","0.2","85","0","180","0","36079.7648661242","34929.29493460058","71009.05980072478","640577.8948295317","4.097277998193616"
"31","0.63","true","-0.51","0.57","5.2","0.2","83","0","180","0","11294.679556375559","29632.09980836454","40926.7793647401","873037.2666773997","4.0647599188428725"
"34","0.63","true","-0.51","0.57","5.2","0.2","76","0","180","0","12671.0695583163","29875.985403495113","42547.05496181142","613463.5529907644","4.0647599188428725"
"40","0.63","true","-0.51","0.57","5.2","0.2","75","0","180","0","24093.3451124898","34778.085865619614","58871.43097810941","760820.4149469831","4.0647599188428725"
"36","0.63","true","-0.51","0.57","5.2","0.2","71","0","180","0","10928.836179714599","29396.92441306006","40325.76059277466","921000","4.032499919486977"
"27","0.62","true","-0.51","0.57","5.2","0.2","90","0.3","180","0","418.95","17380.65326833732","17799.60326833732","318274.77506487846","4.097277998193616"
