"","run","Irrigation.Efficiency","Scenario.1","water.price.elasticity","share.other.crops.irrigation","water.price","Kc","tick","reduction.this.month","energy.output.this.month","water.price.this.month","ag.allocation.this.month","mu.allocation.this.month","total.allocation.this.month","V.display","population"
"3660",31,0.63,TRUE,-0.51,0.57,5.2,0.2,59,0,180,0,6336.8607282588,29163.6154891469,35500.4762174057,921000,4.000495951872
"3661",31,0.63,TRUE,-0.51,0.57,5.2,0.2,60,0,180,0,23264.5813257283,33236.1203681526,56500.7016938809,921000,4.03249991948698
"3662",31,0.63,TRUE,-0.51,0.57,5.2,0.2,61,0,180,0,30761.9110941864,34377.0618136265,65138.9729078129,921000,4.03249991948698
"3663",31,0.63,TRUE,-0.51,0.57,5.2,0.2,62,0,180,0,24745.0675716959,32518.079350743,57263.1469224389,921000,4.03249991948698
"3664",31,0.63,TRUE,-0.51,0.57,5.2,0.2,63,0,180,0,20597.93019152,34502.0693111306,55099.9995026506,921000,4.03249991948698
"3665",31,0.63,TRUE,-0.51,0.57,5.2,0.2,64,0,180,0,10820.4657264167,29638.8744082293,40459.340134646,847909.567165727,4.03249991948698
"3666",31,0.63,TRUE,-0.51,0.57,5.2,0.2,65,0,180,0,3209.1062462259,27126.6269583889,30335.7332046148,831420.886896434,4.03249991948698
"3667",31,0.63,TRUE,-0.51,0.57,5.2,0.2,66,0,180,0,461.7,24436.9495120911,24898.6495120911,921000,4.03249991948698
"3668",31,0.63,TRUE,-0.51,0.57,5.2,0.2,67,0,180,0,459.42,24376.4620132988,24835.8820132988,921000,4.03249991948698
"3669",31,0.63,TRUE,-0.51,0.57,5.2,0.2,68,0,180,0,459.42,24626.477008307,25085.897008307,921000,4.03249991948698
"3670",31,0.63,TRUE,-0.51,0.57,5.2,0.2,69,0,180,0,461.7,24436.9495120911,24898.6495120911,921000,4.03249991948698
"3671",31,0.63,TRUE,-0.51,0.57,5.2,0.2,70,0,180,0,4675.09148987688,27626.6569484053,32301.7484382822,921000,4.03249991948698
"3672",31,0.63,TRUE,-0.51,0.57,5.2,0.2,71,0,180,0,10928.8361797146,29396.9244130601,40325.7605927747,921000,4.03249991948698
"3673",31,0.63,TRUE,-0.51,0.57,5.2,0.2,72,0,180,0,27130.1058457442,33502.0093310978,60632.115176842,921000,4.06475991884287
"3674",31,0.63,TRUE,-0.51,0.57,5.2,0.2,73,0,180,0,35218.9787416248,34652.0783081355,69871.0570497603,921000,4.06475991884287
"3675",31,0.63,TRUE,-0.51,0.57,5.2,0.2,74,0,180,0,28568.5194811145,32778.2239855489,61346.7434666634,887352.90188031,4.06475991884287
"3676",31,0.63,TRUE,-0.51,0.57,5.2,0.2,75,0,180,0,24093.3451124898,34778.0858656196,58871.4309781094,760820.414946983,4.06475991884287
"3677",31,0.63,TRUE,-0.51,0.57,5.2,0.2,76,0,180,0,12671.0695583163,29875.9854034951,42547.0549618114,613463.552990764,4.06475991884287
"3678",31,0.63,TRUE,-0.51,0.57,5.2,0.2,77,0,180,0,3918.76895873058,27343.639974056,31262.4089327866,503885.443067142,4.06475991884287
"3679",31,0.63,TRUE,-0.51,0.57,5.2,0.2,78,0,180,0,564.3,24632.4451081878,25196.7451081878,486296.625201568,4.06475991884287
"3680",31,0.63,TRUE,-0.51,0.57,5.2,0.2,79,0,180,0,565.44,24571.4737094052,25136.9137094052,609006.134985193,4.06475991884287
"3681",31,0.63,TRUE,-0.51,0.57,5.2,0.2,80,0,180,0,565.44,24823.4888243734,25388.9288243734,791397.307566383,4.06475991884287
"3682",31,0.63,TRUE,-0.51,0.57,5.2,0.2,81,0,180,0,564.3,24632.4451081878,25196.7451081878,893567.449917636,4.06475991884287
"3683",31,0.63,TRUE,-0.51,0.57,5.2,0.2,82,0,180,0,5328.17630793774,27847.6702039925,33175.8465119303,918211.95970126,4.06475991884287
"3684",31,0.63,TRUE,-0.51,0.57,5.2,0.2,83,0,180,0,11294.6795563756,29632.0998083645,40926.7793647401,873037.2666774,4.06475991884287
"3685",31,0.63,TRUE,-0.51,0.57,5.2,0.2,84,0,180,0,27906.6029473834,33770.0254057466,61676.6283531299,762191.707947919,4.09727799819362
"3686",31,0.63,TRUE,-0.51,0.57,5.2,0.2,85,0,180,0,36299.1765575133,34929.2949346006,71228.4714921139,629737.45124166,4.09727799819362
"3687",31,0.63,TRUE,-0.51,0.57,5.2,0.2,86,0,180,0,30325.3564488493,34220.4658409131,64545.8222897623,473892.508257432,4.09727799819362
"3688",31,0.63,TRUE,-0.51,0.57,5.2,0.2,87,0.3,180,0,17495.8147758429,24539.4173867812,42035.2321626241,337364.863677907,4.09727799819362
"3689",31,0.63,TRUE,-0.51,0.57,5.2,0.2,88,0.3,180,0,9216.63662879144,21080.4953007062,30297.1319294976,281520.399352659,4.09727799819362
"3690",31,0.63,TRUE,-0.51,0.57,5.2,0.2,89,0.3,180,0,2780.10694995142,19293.6723656939,22073.7793156453,261010.135493664,4.09727799819362
"3691",31,0.63,TRUE,-0.51,0.57,5.2,0.2,90,0.3,180,0,418.95,17380.6532683373,17799.6032683373,306485.576862373,4.09727799819362
"3692",31,0.63,TRUE,-0.51,0.57,5.2,0.2,91,0,180,0,583.11,24768.0454990804,25351.1554990804,484020.370325698,4.09727799819362
"3693",31,0.63,TRUE,-0.51,0.57,5.2,0.2,92,0,180,0,583.11,25022.0767349684,25605.1867349684,683650.059327538,4.09727799819362
"3694",31,0.63,TRUE,-0.51,0.57,5.2,0.2,93,0,180,0,598.5,24829.5046690533,25428.0046690533,790051.685857601,4.09727799819362
"3695",31,0.63,TRUE,-0.51,0.57,5.2,0.2,94,0,180,0,4996.74392027574,28070.4515656245,33067.1954859002,832760.676519494,4.09727799819362
"3696",31,0.63,TRUE,-0.51,0.57,5.2,0.2,95,0,180,0,10736.1902800552,29869.1566068315,40605.3468868866,798200.285547694,4.09727799819362
"3697",31,0.63,TRUE,-0.51,0.57,5.2,0.2,96,0,180,0,25989.8454707839,34040.1856089926,60030.0310797765,693770.59177392,4.13005622217916
"3698",31,0.63,TRUE,-0.51,0.57,5.2,0.2,97,0,180,0,33743.4673151595,35208.7292940774,68952.1966092369,560272.529614367,4.13005622217916
"3699",31,0.63,TRUE,-0.51,0.57,5.2,0.2,98,0.2,180,0,21735.6183416796,26643.8187005222,48379.4370422019,419237.136395894,4.13005622217916
"3700",31,0.63,TRUE,-0.51,0.57,5.2,0.2,99,0.3,180,0,15962.4737393228,24735.7327258755,40698.2064651983,319457.26231149,4.13005622217916
"3701",31,0.63,TRUE,-0.51,0.57,5.2,0.2,100,0.3,180,0,8390.96598096641,21249.1392631118,29640.1052440782,237019.849381093,4.13005622217916
"3702",31,0.63,TRUE,-0.51,0.57,5.2,0.2,101,1,148.834555571747,0,0,13950,29640.1052440782,172208.638892937,4.13005622217916
"3703",31,0.63,TRUE,-0.51,0.57,5.2,0.2,102,1,0,0,0,13500,29640.1052440782,159368.42840478,4.13005622217916
"3704",31,0.63,TRUE,-0.51,0.57,5.2,0.2,103,0.3,180,0,371.07,17476.3329041511,17847.4029041511,205349.217916624,4.13005622217916
"3705",31,0.63,TRUE,-0.51,0.57,5.2,0.2,104,0.3,180,0,371.07,17655.5773441937,18026.6473441937,301114.412108322,4.13005622217916
"3706",31,0.63,TRUE,-0.51,0.57,5.2,0.2,105,0.3,180,0,371.07,17519.698494484,17890.768494484,399344.117419934,4.13005622217916
"3707",31,0.63,TRUE,-0.51,0.57,5.2,0.2,106,0,180,0,4883.81342465298,28295.0151781495,33178.8286028024,450949.580430966,4.13005622217916
"3708",31,0.63,TRUE,-0.51,0.57,5.2,0.2,107,0.2,180,0,8221.76751726605,24086.4878877489,32308.2554050149,416711.923225362,4.13005622217916
"3709",31,0.63,TRUE,-0.51,0.57,5.2,0.2,108,0.3,180,0,18229.4682417328,24018.7549657051,42248.223207438,363353.412415332,4.1630966719566
"3710",31,0.63,TRUE,-0.51,0.57,5.2,0.2,109,0.3,180,0,23278.7569134347,24843.279389901,48122.0363033357,295842.966000456,4.1630966719566
"3711",31,0.63,TRUE,-0.51,0.57,5.2,0.2,110,0.3,180,0,18102.8732715797,23499.8480938606,41602.7213654403,232406.893393784,4.1630966719566
"3712",31,0.63,TRUE,-0.51,0.57,5.2,0.2,111,1,0,0,0,13950,41602.7213654403,177976.450662904,4.1630966719566
"3713",31,0.63,TRUE,-0.51,0.57,5.2,0.2,112,1,0,0,0,13500,41602.7213654403,107980.007932023,4.1630966719566
"3714",31,0.63,TRUE,-0.51,0.57,5.2,0.2,113,1,0,0,0,13950,41602.7213654403,99306.5652011427,4.1630966719566
"3715",31,0.63,TRUE,-0.51,0.57,5.2,0.2,114,0.3,180,0,0,17659.8560824399,17659.8560824399,278234.122470262,4.1630966719566
"3716",31,0.63,TRUE,-0.51,0.57,5.2,0.2,115,0,180,0,0,25165.9193819776,25165.9193819776,532520.410305382,4.1630966719566
"3717",31,0.63,TRUE,-0.51,0.57,5.2,0.2,116,0,180,0,0,25424.0313756389,25424.0313756389,687265.571541427,4.1630966719566
"3718",31,0.63,TRUE,-0.51,0.57,5.2,0.2,117,0,180,0,0,25228.365832057,25228.365832057,855168.508790149,4.1630966719566
"3719",31,0.63,TRUE,-0.51,0.57,5.2,0.2,118,0,180,0,2143.6169530293,28521.3752995747,30664.992252604,918915.777126035,4.1630966719566
"3720",31,0.63,TRUE,-0.51,0.57,5.2,0.2,119,0,180,0,11353.5046088424,30348.9747385636,41702.479347406,854959.792620827,4.1630966719566
"3721",32,0.63,TRUE,-0.51,0.57,5.2,0.2,0,0,0,0,0,0,0,0,3.875
"3722",32,0.63,TRUE,-0.51,0.57,5.2,0.2,1,0,180,0,29577.76529676,33034.375,62612.14029676,829442,3.875
"3723",32,0.63,TRUE,-0.51,0.57,5.2,0.2,2,0,180,0,23185.599178056,31248,54433.599178056,695737.71940648,3.875
"3724",32,0.63,TRUE,-0.51,0.57,5.2,0.2,3,0,180,0,19164.156118704,33154.5,52318.656118704,566910.521050368,3.875
"3725",32,0.63,TRUE,-0.51,0.57,5.2,0.2,4,0,180,0,10037.793059352,28481.25,38519.043059352,465382.20881296,3.875
"3726",32,0.63,TRUE,-0.51,0.57,5.2,0.2,5,0.2,180,0,2353.93021484597,20853.7,23207.630214846,437858.122694256,3.875
"3727",32,0.63,TRUE,-0.51,0.57,5.2,0.2,6,0,180,0,393.3,23482.5,23875.8,630064.862264564,3.875
"3728",32,0.63,TRUE,-0.51,0.57,5.2,0.2,7,0,180,0,406.41,23424.375,23830.785,908169.262264564,3.875
"3729",32,0.63,TRUE,-0.51,0.57,5.2,0.2,8,0,180,0,406.41,23664.625,24071.035,921000,3.875
"3730",32,0.63,TRUE,-0.51,0.57,5.2,0.2,9,0,180,0,393.3,23482.5,23875.8,921000,3.875
"3731",32,0.63,TRUE,-0.51,0.57,5.2,0.2,10,0,180,0,3958.44850638132,26547.625,30506.0735063813,921000,3.875
"3732",32,0.63,TRUE,-0.51,0.57,5.2,0.2,11,0,180,0,7218.74986321248,28248.75,35467.4998632125,921000,3.875
"3733",32,0.63,TRUE,-0.51,0.57,5.2,0.2,12,0,180,0,20842.161755118,32193.5,53035.661755118,921000,3.906
"3734",32,0.63,TRUE,-0.51,0.57,5.2,0.2,13,0,180,0,28656.3092184165,33298.65,61954.9592184165,906290.55201514,3.906
"3735",32,0.63,TRUE,-0.51,0.57,5.2,0.2,14,0,180,0,22654.7348075924,31497.984,54152.7188075924,756964.633578307,3.906
"3736",32,0.63,TRUE,-0.51,0.57,5.2,0.2,15,0,180,0,18714.0574486907,33419.736,52133.7934486907,643448.195963122,3.906
"3737",32,0.63,TRUE,-0.51,0.57,5.2,0.2,16,0,180,0,9813.66524402364,28709.1,38522.7652440236,586837.609065741,3.906
"3738",32,0.63,TRUE,-0.51,0.57,5.2,0.2,17,0,180,0,2420.03545410216,26275.662,28695.6974541022,603441.078577694,3.906
"3739",32,0.63,TRUE,-0.51,0.57,5.2,0.2,18,0,180,0,393.3,23670.36,24063.66,709824.683669489,3.906
"3740",32,0.63,TRUE,-0.51,0.57,5.2,0.2,19,0,180,0,388.74,23611.77,24000.51,833282.363669489,3.906
"3741",32,0.63,TRUE,-0.51,0.57,5.2,0.2,20,0,180,0,388.74,23853.942,24242.682,899241.343669489,3.906
"3742",32,0.63,TRUE,-0.51,0.57,5.2,0.2,21,0,180,0,393.3,23670.36,24063.66,921000,3.906
"3743",32,0.63,TRUE,-0.51,0.57,5.2,0.2,22,0,180,0,4144.0433285703,26760.006,30904.0493285703,921000,3.906
"3744",32,0.63,TRUE,-0.51,0.57,5.2,0.2,23,0,180,0,10688.0100922818,28474.74,39162.7500922818,921000,3.906
"3745",32,0.63,TRUE,-0.51,0.57,5.2,0.2,24,0,180,0,26967.9154059629,32451.048,59418.9634059629,914432.060827785,3.937248
"3746",32,0.63,TRUE,-0.51,0.57,5.2,0.2,25,0,180,0,35102.3283006597,33565.0392,68667.3675006597,786013.134015859,3.937248
"3747",32,0.63,TRUE,-0.51,0.57,5.2,0.2,26,0,180,0,28463.3944364209,31749.967872,60213.3623084209,633804.39901454,3.937248
"3748",32,0.63,TRUE,-0.51,0.57,5.2,0.2,27,0,180,0,23987.6215149755,33687.093888,57674.7154029755,500154.674397698,3.937248
"3749",32,0.63,TRUE,-0.51,0.57,5.2,0.2,28,0.3,180,0,8833.83869082141,20257.14096,29090.9796508214,390197.243591747,3.937248
"3750",32,0.63,TRUE,-0.51,0.57,5.2,0.2,29,0.3,180,0,2316.47466506644,18540.1071072,20856.5817722664,376915.284290104,3.937248
"3751",32,0.63,TRUE,-0.51,0.57,5.2,0.2,30,0,180,0,564.3,23859.72288,24424.02288,501697.120745571,3.937248
"3752",32,0.63,TRUE,-0.51,0.57,5.2,0.2,31,0,180,0,565.44,23800.66416,24366.10416,701123.074985571,3.937248
"3753",32,0.63,TRUE,-0.51,0.57,5.2,0.2,32,0,180,0,565.44,24044.773536,24610.213536,840069.866665571,3.937248
"3754",32,0.63,TRUE,-0.51,0.57,5.2,0.2,33,0,180,0,564.3,23859.72288,24424.02288,921000,3.937248
"3755",32,0.63,TRUE,-0.51,0.57,5.2,0.2,34,0,180,0,5173.01246655564,26974.086048,32147.0985145556,921000,3.937248
"3756",32,0.63,TRUE,-0.51,0.57,5.2,0.2,35,0,180,0,9715.0920880662,28702.53792,38417.6300080662,921000,3.937248
"3757",32,0.63,TRUE,-0.51,0.57,5.2,0.2,36,0,180,0,23943.321622099,32710.656384,56653.978006099,889092.936788328,3.968745984
"3758",32,0.63,TRUE,-0.51,0.57,5.2,0.2,37,0,180,0,31082.3181704046,33833.5595136,64915.8776840046,771680.98077613,3.968745984
"3759",32,0.63,TRUE,-0.51,0.57,5.2,0.2,38,0,180,0,25218.6979581706,33146.966458368,58365.6644165386,619632.225408121,3.968745984
"3760",32,0.63,TRUE,-0.51,0.57,5.2,0.2,39,0,180,0,20488.9121145612,33956.590639104,54445.5027536652,478812.896575044,3.968745984
"3761",32,0.63,TRUE,-0.51,0.57,5.2,0.2,40,0.3,180,0,7517.08682038641,20419.19808768,27936.2849080664,387792.891067713,3.968745984
"3762",32,0.63,TRUE,-0.51,0.57,5.2,0.2,41,0.3,180,0,2575.87815437879,18688.4279640576,21264.3061184364,389169.32125158,3.968745984
"3763",32,0.63,TRUE,-0.51,0.57,5.2,0.2,42,0.2,180,0,355.68,19240.480530432,19596.160530432,441970.709014708,3.968745984
"3764",32,0.63,TRUE,-0.51,0.57,5.2,0.2,43,0,180,0,441.75,23991.06947328,24432.81947328,643310.387953844,3.968745984
"3765",32,0.63,TRUE,-0.51,0.57,5.2,0.2,44,0,180,0,441.75,24237.131724288,24678.881724288,921000,3.968745984
"3766",32,0.63,TRUE,-0.51,0.57,5.2,0.2,45,0,180,0,444.6,24050.60066304,24495.20066304,921000,3.968745984
"3767",32,0.63,TRUE,-0.51,0.57,5.2,0.2,46,0,180,0,3700.92674489106,27189.878736384,30890.8054812751,921000,3.968745984
"3768",32,0.63,TRUE,-0.51,0.57,5.2,0.2,47,0,180,0,9775.98432404892,28932.15822336,38708.1425474089,921000,3.968745984
"3769",32,0.63,TRUE,-0.51,0.57,5.2,0.2,48,0,180,0,25004.9173610366,32972.341635072,57977.2589961086,921000,4.000495951872
"3770",32,0.63,TRUE,-0.51,0.57,5.2,0.2,49,0,180,0,32472.1105261992,34104.2279897088,66576.338515908,921000,4.000495951872
"3771",32,0.63,TRUE,-0.51,0.57,5.2,0.2,50,0,180,0,25979.5451183024,32259.9993558958,58239.5444741983,887674.493151227,4.000495951872
"3772",32,0.63,TRUE,-0.51,0.57,5.2,0.2,51,0,180,0,21739.2336789331,34228.2433642168,55967.47704315,765740.40420283,4.000495951872
"3773",32,0.63,TRUE,-0.51,0.57,5.2,0.2,52,0,180,0,11420.9664431951,29403.6452462592,40824.6116894543,681595.45011653,4.000495951872
"3774",32,0.63,TRUE,-0.51,0.57,5.2,0.2,53,0,180,0,3731.10472006416,26911.3362682429,30642.4409883071,660833.226737622,4.000495951872
"3775",32,0.63,TRUE,-0.51,0.57,5.2,0.2,54,0,180,0,495.9,24243.0054683443,24738.9054683443,782598.344761008,4.000495951872
"3776",32,0.63,TRUE,-0.51,0.57,5.2,0.2,55,0,180,0,494.76,24182.9980290662,24677.7580290662,921000,4.000495951872
"3777",32,0.63,TRUE,-0.51,0.57,5.2,0.2,56,0,180,0,494.76,24431.0287780823,24925.7887780823,921000,4.000495951872
"3778",32,0.63,TRUE,-0.51,0.57,5.2,0.2,57,0,180,0,495.9,24243.0054683443,24738.9054683443,921000,4.000495951872
"3779",32,0.63,TRUE,-0.51,0.57,5.2,0.2,58,0,180,0,3643.33604333976,27407.3977662751,31050.7338096148,921000,4.000495951872
"3780",32,0.63,TRUE,-0.51,0.57,5.2,0.2,59,0,180,0,6336.8607282588,29163.6154891469,35500.4762174057,921000,4.000495951872
"3781",32,0.63,TRUE,-0.51,0.57,5.2,0.2,60,0,180,0,23264.5813257283,33236.1203681526,56500.7016938809,921000,4.03249991948698
"3782",32,0.63,TRUE,-0.51,0.57,5.2,0.2,61,0,180,0,30761.9110941864,34377.0618136265,65138.9729078129,921000,4.03249991948698
"3783",32,0.63,TRUE,-0.51,0.57,5.2,0.2,62,0,180,0,24745.0675716959,32518.079350743,57263.1469224389,921000,4.03249991948698
"3784",32,0.63,TRUE,-0.51,0.57,5.2,0.2,63,0,180,0,20597.93019152,34502.0693111306,55099.9995026506,921000,4.03249991948698
"3785",32,0.63,TRUE,-0.51,0.57,5.2,0.2,64,0,180,0,10820.4657264167,29638.8744082293,40459.340134646,847909.567165727,4.03249991948698
"3786",32,0.63,TRUE,-0.51,0.57,5.2,0.2,65,0,180,0,3209.1062462259,27126.6269583889,30335.7332046148,831420.886896434,4.03249991948698
"3787",32,0.63,TRUE,-0.51,0.57,5.2,0.2,66,0,180,0,461.7,24436.9495120911,24898.6495120911,921000,4.03249991948698
"3788",32,0.63,TRUE,-0.51,0.57,5.2,0.2,67,0,180,0,459.42,24376.4620132988,24835.8820132988,921000,4.03249991948698
"3789",32,0.63,TRUE,-0.51,0.57,5.2,0.2,68,0,180,0,459.42,24626.477008307,25085.897008307,921000,4.03249991948698
"3790",32,0.63,TRUE,-0.51,0.57,5.2,0.2,69,0,180,0,461.7,24436.9495120911,24898.6495120911,921000,4.03249991948698
"3791",32,0.63,TRUE,-0.51,0.57,5.2,0.2,70,0,180,0,4675.09148987688,27626.6569484053,32301.7484382822,921000,4.03249991948698
"3792",32,0.63,TRUE,-0.51,0.57,5.2,0.2,71,0,180,0,10928.8361797146,29396.9244130601,40325.7605927747,921000,4.03249991948698
"3793",32,0.63,TRUE,-0.51,0.57,5.2,0.2,72,0,180,0,27130.1058457442,33502.0093310978,60632.115176842,921000,4.06475991884287
"3794",32,0.63,TRUE,-0.51,0.57,5.2,0.2,73,0,180,0,35218.9787416248,34652.0783081355,69871.0570497603,921000,4.06475991884287
"3795",32,0.63,TRUE,-0.51,0.57,5.2,0.2,74,0,180,0,28568.5194811145,32778.2239855489,61346.7434666634,887352.90188031,4.06475991884287
"3796",32,0.63,TRUE,-0.51,0.57,5.2,0.2,75,0,180,0,24093.3451124898,34778.0858656196,58871.4309781094,760820.414946983,4.06475991884287
"3797",32,0.63,TRUE,-0.51,0.57,5.2,0.2,76,0,180,0,12671.0695583163,29875.9854034951,42547.0549618114,613463.552990764,4.06475991884287
"3798",32,0.63,TRUE,-0.51,0.57,5.2,0.2,77,0,180,0,3918.76895873058,27343.639974056,31262.4089327866,503885.443067142,4.06475991884287
"3799",32,0.63,TRUE,-0.51,0.57,5.2,0.2,78,0,180,0,564.3,24632.4451081878,25196.7451081878,486296.625201568,4.06475991884287
"3800",32,0.63,TRUE,-0.51,0.57,5.2,0.2,79,0,180,0,565.44,24571.4737094052,25136.9137094052,609006.134985193,4.06475991884287
"3801",32,0.63,TRUE,-0.51,0.57,5.2,0.2,80,0,180,0,565.44,24823.4888243734,25388.9288243734,791397.307566383,4.06475991884287
"3802",32,0.63,TRUE,-0.51,0.57,5.2,0.2,81,0,180,0,564.3,24632.4451081878,25196.7451081878,893567.449917636,4.06475991884287
"3803",32,0.63,TRUE,-0.51,0.57,5.2,0.2,82,0,180,0,5328.17630793774,27847.6702039925,33175.8465119303,918211.95970126,4.06475991884287
"3804",32,0.63,TRUE,-0.51,0.57,5.2,0.2,83,0,180,0,11294.6795563756,29632.0998083645,40926.7793647401,873037.2666774,4.06475991884287
"3805",32,0.63,TRUE,-0.51,0.57,5.2,0.2,84,0,180,0,27906.6029473834,33770.0254057466,61676.6283531299,762191.707947919,4.09727799819362
"3806",32,0.63,TRUE,-0.51,0.57,5.2,0.2,85,0,180,0,36299.1765575133,34929.2949346006,71228.4714921139,629737.45124166,4.09727799819362
"3807",32,0.63,TRUE,-0.51,0.57,5.2,0.2,86,0,180,0,30325.3564488493,34220.4658409131,64545.8222897623,473892.508257432,4.09727799819362
"3808",32,0.63,TRUE,-0.51,0.57,5.2,0.2,87,0.3,180,0,17495.8147758429,24539.4173867812,42035.2321626241,337364.863677907,4.09727799819362
"3809",32,0.63,TRUE,-0.51,0.57,5.2,0.2,88,0.3,180,0,9216.63662879144,21080.4953007062,30297.1319294976,281520.399352659,4.09727799819362
"3810",32,0.63,TRUE,-0.51,0.57,5.2,0.2,89,0.3,180,0,2780.10694995142,19293.6723656939,22073.7793156453,261010.135493664,4.09727799819362
"3811",32,0.63,TRUE,-0.51,0.57,5.2,0.2,90,0.3,180,0,418.95,17380.6532683373,17799.6032683373,306485.576862373,4.09727799819362
"3812",32,0.63,TRUE,-0.51,0.57,5.2,0.2,91,0,180,0,583.11,24768.0454990804,25351.1554990804,484020.370325698,4.09727799819362
"3813",32,0.63,TRUE,-0.51,0.57,5.2,0.2,92,0,180,0,583.11,25022.0767349684,25605.1867349684,683650.059327538,4.09727799819362
"3814",32,0.63,TRUE,-0.51,0.57,5.2,0.2,93,0,180,0,598.5,24829.5046690533,25428.0046690533,790051.685857601,4.09727799819362
"3815",32,0.63,TRUE,-0.51,0.57,5.2,0.2,94,0,180,0,4996.74392027574,28070.4515656245,33067.1954859002,832760.676519494,4.09727799819362
"3816",32,0.63,TRUE,-0.51,0.57,5.2,0.2,95,0,180,0,10736.1902800552,29869.1566068315,40605.3468868866,798200.285547694,4.09727799819362
"3817",32,0.63,TRUE,-0.51,0.57,5.2,0.2,96,0,180,0,25989.8454707839,34040.1856089926,60030.0310797765,693770.59177392,4.13005622217916
"3818",32,0.63,TRUE,-0.51,0.57,5.2,0.2,97,0,180,0,33743.4673151595,35208.7292940774,68952.1966092369,560272.529614367,4.13005622217916
"3819",32,0.63,TRUE,-0.51,0.57,5.2,0.2,98,0.2,180,0,21735.6183416796,26643.8187005222,48379.4370422019,419237.136395894,4.13005622217916
"3820",32,0.63,TRUE,-0.51,0.57,5.2,0.2,99,0.3,180,0,15962.4737393228,24735.7327258755,40698.2064651983,319457.26231149,4.13005622217916
"3821",32,0.63,TRUE,-0.51,0.57,5.2,0.2,100,0.3,180,0,8390.96598096641,21249.1392631118,29640.1052440782,237019.849381093,4.13005622217916
"3822",32,0.63,TRUE,-0.51,0.57,5.2,0.2,101,1,148.834555571747,0,0,13950,29640.1052440782,172208.638892937,4.13005622217916
"3823",32,0.63,TRUE,-0.51,0.57,5.2,0.2,102,1,0,0,0,13500,29640.1052440782,159368.42840478,4.13005622217916
"3824",32,0.63,TRUE,-0.51,0.57,5.2,0.2,103,0.3,180,0,371.07,17476.3329041511,17847.4029041511,205349.217916624,4.13005622217916
"3825",32,0.63,TRUE,-0.51,0.57,5.2,0.2,104,0.3,180,0,371.07,17655.5773441937,18026.6473441937,301114.412108322,4.13005622217916
"3826",32,0.63,TRUE,-0.51,0.57,5.2,0.2,105,0.3,180,0,371.07,17519.698494484,17890.768494484,399344.117419934,4.13005622217916
"3827",32,0.63,TRUE,-0.51,0.57,5.2,0.2,106,0,180,0,4883.81342465298,28295.0151781495,33178.8286028024,450949.580430966,4.13005622217916
"3828",32,0.63,TRUE,-0.51,0.57,5.2,0.2,107,0.2,180,0,8221.76751726605,24086.4878877489,32308.2554050149,416711.923225362,4.13005622217916
"3829",32,0.63,TRUE,-0.51,0.57,5.2,0.2,108,0.3,180,0,18229.4682417328,24018.7549657051,42248.223207438,363353.412415332,4.1630966719566
"3830",32,0.63,TRUE,-0.51,0.57,5.2,0.2,109,0.3,180,0,23278.7569134347,24843.279389901,48122.0363033357,295842.966000456,4.1630966719566
"3831",32,0.63,TRUE,-0.51,0.57,5.2,0.2,110,0.3,180,0,18102.8732715797,23499.8480938606,41602.7213654403,232406.893393784,4.1630966719566
"3832",32,0.63,TRUE,-0.51,0.57,5.2,0.2,111,1,0,0,0,13950,41602.7213654403,177976.450662904,4.1630966719566
"3833",32,0.63,TRUE,-0.51,0.57,5.2,0.2,112,1,0,0,0,13500,41602.7213654403,107980.007932023,4.1630966719566
"3834",32,0.63,TRUE,-0.51,0.57,5.2,0.2,113,1,0,0,0,13950,41602.7213654403,99306.5652011427,4.1630966719566
"3835",32,0.63,TRUE,-0.51,0.57,5.2,0.2,114,0.3,180,0,0,17659.8560824399,17659.8560824399,278234.122470262,4.1630966719566
"3836",32,0.63,TRUE,-0.51,0.57,5.2,0.2,115,0,180,0,0,25165.9193819776,25165.9193819776,532520.410305382,4.1630966719566
"3837",32,0.63,TRUE,-0.51,0.57,5.2,0.2,116,0,180,0,0,25424.0313756389,25424.0313756389,687265.571541427,4.1630966719566
"3838",32,0.63,TRUE,-0.51,0.57,5.2,0.2,117,0,180,0,0,25228.365832057,25228.365832057,855168.508790149,4.1630966719566
"3839",32,0.63,TRUE,-0.51,0.57,5.2,0.2,118,0,180,0,2143.6169530293,28521.3752995747,30664.992252604,918915.777126035,4.1630966719566
"3840",32,0.63,TRUE,-0.51,0.57,5.2,0.2,119,0,180,0,11353.5046088424,30348.9747385636,41702.479347406,854959.792620827,4.1630966719566
"3841",33,0.63,TRUE,-0.51,0.57,5.2,0.2,0,0,0,0,0,0,0,0,3.875
"3842",33,0.63,TRUE,-0.51,0.57,5.2,0.2,1,0,180,0,29577.76529676,33034.375,62612.14029676,829442,3.875
"3843",33,0.63,TRUE,-0.51,0.57,5.2,0.2,2,0,180,0,23185.599178056,31248,54433.599178056,695737.71940648,3.875
"3844",33,0.63,TRUE,-0.51,0.57,5.2,0.2,3,0,180,0,19164.156118704,33154.5,52318.656118704,566910.521050368,3.875
"3845",33,0.63,TRUE,-0.51,0.57,5.2,0.2,4,0,180,0,10037.793059352,28481.25,38519.043059352,465382.20881296,3.875
"3846",33,0.63,TRUE,-0.51,0.57,5.2,0.2,5,0.2,180,0,2353.93021484597,20853.7,23207.630214846,437858.122694256,3.875
